Time [sec]	Acceleration [g]
18.72100	0.01844
18.72200	0.02766
18.72300	0.03694
18.72400	0.04625
18.72500	0.05558
18.72600	0.06491
18.72700	0.07423
18.72800	0.08351
18.72900	0.09276
18.73000	0.10195
18.73100	0.11107
18.73200	0.12012
18.73300	0.12909
18.73400	0.13797
18.73500	0.14675
18.73600	0.15542
18.73700	0.16399
18.73800	0.17245
18.73900	0.18078
18.74000	0.18900
18.74100	0.19709
18.74200	0.20505
18.74300	0.21288
18.74400	0.22056
18.74500	0.22809
18.74600	0.23546
18.74700	0.24266
18.74800	0.24968
18.74900	0.25650
18.75000	0.26312
18.75100	0.26950
18.75200	0.27564
18.75300	0.28152
18.75400	0.28711
18.75500	0.29239
18.75600	0.29734
18.75700	0.30193
18.75800	0.30614
18.75900	0.30995
18.76000	0.31332
18.76100	0.31625
18.76200	0.31870
18.76300	0.32065
18.76400	0.32209
18.76500	0.32299
18.76600	0.32335
18.76700	0.32314
18.76800	0.32236
18.76900	0.32101
18.77000	0.31907
18.77100	0.31655
18.77200	0.31345
18.77300	0.30978
18.77400	0.30554
18.77500	0.30075
18.77600	0.29543
18.77700	0.28959
18.77800	0.28326
18.77900	0.27646
18.78000	0.26921
18.78100	0.26155
18.78200	0.25352
18.78300	0.24513
18.78400	0.23643
18.78500	0.22746
18.78600	0.21824
18.78700	0.20881
18.78800	0.19922
18.78900	0.18951
18.79000	0.17970
18.79100	0.16984
18.79200	0.15996
18.79300	0.15011
18.79400	0.14032
18.79500	0.13063
18.79600	0.12107
18.79700	0.11168
18.79800	0.10249
18.79900	0.09354
18.80000	0.08485
18.80100	0.07646
18.80200	0.06840
18.80300	0.06070
18.80400	0.05338
18.80500	0.04646
18.80600	0.03997
18.80700	0.03394
18.80800	0.02837
18.80900	0.02328
18.81000	0.01870
18.81100	0.01463
18.81200	0.01107
18.81300	0.00804
18.81400	0.00554
18.81500	0.00357
18.81600	0.00212
18.81700	0.00120
18.81800	0.00079
18.81900	0.00089
18.82000	0.00147
18.82100	0.00253
18.82200	0.00404
18.82300	0.00598
18.82400	0.00833
18.82500	0.01107
18.82600	0.01415
18.82700	0.01756
18.82800	0.02126
18.82900	0.02522
18.83000	0.02940
18.83100	0.03377
18.83200	0.03830
18.83300	0.04294
18.83400	0.04766
18.83500	0.05244
18.83600	0.05722
18.83700	0.06199
18.83800	0.06670
18.83900	0.07132
18.84000	0.07584
18.84100	0.08021
18.84200	0.08441
18.84300	0.08843
18.84400	0.09224
18.84500	0.09582
18.84600	0.09915
18.84700	0.10223
18.84800	0.10504
18.84900	0.10757
18.85000	0.10982
18.85100	0.11179
18.85200	0.11346
18.85300	0.11485
18.85400	0.11596
18.85500	0.11678
18.85600	0.11734
18.85700	0.11762
18.85800	0.11766
18.85900	0.11744
18.86000	0.11699
18.86100	0.11632
18.86200	0.11545
18.86300	0.11437
18.86400	0.11312
18.86500	0.11170
18.86600	0.11012
18.86700	0.10841
18.86800	0.10657
18.86900	0.10462
18.87000	0.10257
18.87100	0.10043
18.87200	0.09822
18.87300	0.09595
18.87400	0.09363
18.87500	0.09127
18.87600	0.08887
18.87700	0.08645
18.87800	0.08401
18.87900	0.08157
18.88000	0.07912
18.88100	0.07666
18.88200	0.07422
18.88300	0.07178
18.88400	0.06934
18.88500	0.06692
18.88600	0.06451
18.88700	0.06210
18.88800	0.05971
18.88900	0.05732
18.89000	0.05493
18.89100	0.05255
18.89200	0.05016
18.89300	0.04777
18.89400	0.04537
18.89500	0.04295
18.89600	0.04051
18.89700	0.03805
18.89800	0.03557
18.89900	0.03305
18.90000	0.03050
18.90100	0.02791
18.90200	0.02527
18.90300	0.02259
18.90400	0.01986
18.90500	0.01708
18.90600	0.01424
18.90700	0.01136
18.90800	0.00841
18.90900	0.00541
18.91000	0.00236
18.91100	-0.00075
18.91200	-0.00391
18.91300	-0.00713
18.91400	-0.01039
18.91500	-0.01371
18.91600	-0.01707
18.91700	-0.02047
18.91800	-0.02390
18.91900	-0.02738
18.92000	-0.03088
18.92100	-0.03442
18.92200	-0.03798
18.92300	-0.04155
18.92400	-0.04515
18.92500	-0.04876
18.92600	-0.05239
18.92700	-0.05602
18.92800	-0.05966
18.92900	-0.06330
18.93000	-0.06695
18.93100	-0.07059
18.93200	-0.07424
18.93300	-0.07789
18.93400	-0.08154
18.93500	-0.08520
18.93600	-0.08885
18.93700	-0.09251
18.93800	-0.09617
18.93900	-0.09984
18.94000	-0.10351
18.94100	-0.10719
18.94200	-0.11089
18.94300	-0.11459
18.94400	-0.11831
18.94500	-0.12205
18.94600	-0.12581
18.94700	-0.12958
18.94800	-0.13337
18.94900	-0.13719
18.95000	-0.14103
18.95100	-0.14489
18.95200	-0.14877
18.95300	-0.15267
18.95400	-0.15659
18.95500	-0.16052
18.95600	-0.16446
18.95700	-0.16842
18.95800	-0.17237
18.95900	-0.17632
18.96000	-0.18026
18.96100	-0.18418
18.96200	-0.18807
18.96300	-0.19192
18.96400	-0.19572
18.96500	-0.19946
18.96600	-0.20313
18.96700	-0.20672
18.96800	-0.21021
18.96900	-0.21358
18.97000	-0.21682
18.97100	-0.21993
18.97200	-0.22288
18.97300	-0.22566
18.97400	-0.22825
18.97500	-0.23064
18.97600	-0.23282
18.97700	-0.23476
18.97800	-0.23647
18.97900	-0.23792
18.98000	-0.23910
18.98100	-0.24000
18.98200	-0.24061
18.98300	-0.24091
18.98400	-0.24090
18.98500	-0.24056
18.98600	-0.23988
18.98700	-0.23887
18.98800	-0.23750
18.98900	-0.23577
18.99000	-0.23369
18.99100	-0.23123
18.99200	-0.22841
18.99300	-0.22521
18.99400	-0.22163
18.99500	-0.21768
18.99600	-0.21336
18.99700	-0.20867
18.99800	-0.20361
18.99900	-0.19819
19.00000	-0.19242
19.00100	-0.18630
19.00200	-0.17985
19.00300	-0.17308
19.00400	-0.16600
19.00500	-0.15863
19.00600	-0.15098
19.00700	-0.14308
19.00800	-0.13495
19.00900	-0.12660
19.01000	-0.11806
19.01100	-0.10937
19.01200	-0.10053
19.01300	-0.09159
19.01400	-0.08258
19.01500	-0.07351
19.01600	-0.06443
19.01700	-0.05537
19.01800	-0.04635
19.01900	-0.03741
19.02000	-0.02858
19.02100	-0.01990
19.02200	-0.01138
19.02300	-0.00306
19.02400	0.00503
19.02500	0.01287
19.02600	0.02043
19.02700	0.02769
19.02800	0.03463
19.02900	0.04124
19.03000	0.04750
19.03100	0.05339
19.03200	0.05891
19.03300	0.06405
19.03400	0.06881
19.03500	0.07319
19.03600	0.07718
19.03700	0.08079
19.03800	0.08404
19.03900	0.08692
19.04000	0.08946
19.04100	0.09166
19.04200	0.09355
19.04300	0.09514
19.04400	0.09645
19.04500	0.09750
19.04600	0.09832
19.04700	0.09892
19.04800	0.09934
19.04900	0.09960
19.05000	0.09973
19.05100	0.09974
19.05200	0.09967
19.05300	0.09953
19.05400	0.09936
19.05500	0.09917
19.05600	0.09898
19.05700	0.09883
19.05800	0.09872
19.05900	0.09868
19.06000	0.09872
19.06100	0.09886
19.06200	0.09910
19.06300	0.09947
19.06400	0.09996
19.06500	0.10059
19.06600	0.10137
19.06700	0.10229
19.06800	0.10336
19.06900	0.10457
19.07000	0.10593
19.07100	0.10743
19.07200	0.10907
19.07300	0.11083
19.07400	0.11272
19.07500	0.11471
19.07600	0.11679
19.07700	0.11895
19.07800	0.12118
19.07900	0.12346
19.08000	0.12577
19.08100	0.12808
19.08200	0.13039
19.08300	0.13266
19.08400	0.13488
19.08500	0.13703
19.08600	0.13909
19.08700	0.14102
19.08800	0.14281
19.08900	0.14445
19.09000	0.14590
19.09100	0.14715
19.09200	0.14818
19.09300	0.14897
19.09400	0.14951
19.09500	0.14978
19.09600	0.14976
19.09700	0.14946
19.09800	0.14885
19.09900	0.14794
19.10000	0.14672
19.10100	0.14518
19.10200	0.14332
19.10300	0.14115
19.10400	0.13868
19.10500	0.13591
19.10600	0.13284
19.10700	0.12950
19.10800	0.12589
19.10900	0.12203
19.11000	0.11793
19.11100	0.11363
19.11200	0.10913
19.11300	0.10447
19.11400	0.09966
19.11500	0.09473
19.11600	0.08970
19.11700	0.08461
19.11800	0.07948
19.11900	0.07434
19.12000	0.06921
19.12100	0.06412
19.12200	0.05909
19.12300	0.05416
19.12400	0.04935
19.12500	0.04467
19.12600	0.04016
19.12700	0.03583
19.12800	0.03170
19.12900	0.02779
19.13000	0.02411
19.13100	0.02067
19.13200	0.01749
19.13300	0.01456
19.13400	0.01191
19.13500	0.00952
19.13600	0.00741
19.13700	0.00556
19.13800	0.00398
19.13900	0.00266
19.14000	0.00159
19.14100	0.00076
19.14200	0.00016
19.14300	-0.00023
19.14400	-0.00042
19.14500	-0.00042
19.14600	-0.00027
19.14700	0.00003
19.14800	0.00045
19.14900	0.00098
19.15000	0.00158
19.15100	0.00225
19.15200	0.00296
19.15300	0.00368
19.15400	0.00440
19.15500	0.00510
19.15600	0.00576
19.15700	0.00635
19.15800	0.00687
19.15900	0.00730
19.16000	0.00762
19.16100	0.00781
19.16200	0.00788
19.16300	0.00781
19.16400	0.00758
19.16500	0.00720
19.16600	0.00667
19.16700	0.00597
19.16800	0.00511
19.16900	0.00408
19.17000	0.00290
19.17100	0.00157
19.17200	0.00008
19.17300	-0.00154
19.17400	-0.00329
19.17500	-0.00517
19.17600	-0.00716
19.17700	-0.00924
19.17800	-0.01141
19.17900	-0.01366
19.18000	-0.01596
19.18100	-0.01830
19.18200	-0.02068
19.18300	-0.02307
19.18400	-0.02547
19.18500	-0.02785
19.18600	-0.03020
19.18700	-0.03251
19.18800	-0.03478
19.18900	-0.03698
19.19000	-0.03910
19.19100	-0.04115
19.19200	-0.04310
19.19300	-0.04496
19.19400	-0.04671
19.19500	-0.04835
19.19600	-0.04988
19.19700	-0.05130
19.19800	-0.05260
19.19900	-0.05378
19.20000	-0.05486
19.20100	-0.05582
19.20200	-0.05667
19.20300	-0.05743
19.20400	-0.05809
19.20500	-0.05865
19.20600	-0.05914
19.20700	-0.05955
19.20800	-0.05990
19.20900	-0.06019
19.21000	-0.06043
19.21100	-0.06064
19.21200	-0.06082
19.21300	-0.06098
19.21400	-0.06113
19.21500	-0.06128
19.21600	-0.06143
19.21700	-0.06161
19.21800	-0.06181
19.21900	-0.06204
19.22000	-0.06231
19.22100	-0.06262
19.22200	-0.06299
19.22300	-0.06340
19.22400	-0.06388
19.22500	-0.06441
19.22600	-0.06501
19.22700	-0.06567
19.22800	-0.06640
19.22900	-0.06718
19.23000	-0.06803
19.23100	-0.06895
19.23200	-0.06992
19.23300	-0.07095
19.23400	-0.07203
19.23500	-0.07316
19.23600	-0.07434
19.23700	-0.07556
19.23800	-0.07682
19.23900	-0.07811
19.24000	-0.07943
19.24100	-0.08077
19.24200	-0.08214
19.24300	-0.08353
19.24400	-0.08493
19.24500	-0.08634
19.24600	-0.08775
19.24700	-0.08918
19.24800	-0.09061
19.24900	-0.09204
19.25000	-0.09348
19.25100	-0.09492
19.25200	-0.09637
19.25300	-0.09782
19.25400	-0.09928
19.25500	-0.10075
19.25600	-0.10223
19.25700	-0.10373
19.25800	-0.10525
19.25900	-0.10680
19.26000	-0.10837
19.26100	-0.10997
19.26200	-0.11161
19.26300	-0.11328
19.26400	-0.11499
19.26500	-0.11675
19.26600	-0.11855
19.26700	-0.12039
19.26800	-0.12227
19.26900	-0.12419
19.27000	-0.12615
19.27100	-0.12813
19.27200	-0.13014
19.27300	-0.13217
19.27400	-0.13420
19.27500	-0.13623
19.27600	-0.13825
19.27700	-0.14023
19.27800	-0.14217
19.27900	-0.14404
19.28000	-0.14584
19.28100	-0.14755
19.28200	-0.14914
19.28300	-0.15059
19.28400	-0.15190
19.28500	-0.15303
19.28600	-0.15397
19.28700	-0.15471
19.28800	-0.15521
19.28900	-0.15547
19.29000	-0.15547
19.29100	-0.15519
19.29200	-0.15461
19.29300	-0.15373
19.29400	-0.15252
19.29500	-0.15099
19.29600	-0.14911
19.29700	-0.14689
19.29800	-0.14431
19.29900	-0.14137
19.30000	-0.13806
19.30100	-0.13440
19.30200	-0.13037
19.30300	-0.12598
19.30400	-0.12124
19.30500	-0.11615
19.30600	-0.11071
19.30700	-0.10495
19.30800	-0.09887
19.30900	-0.09248
19.31000	-0.08581
19.31100	-0.07886
19.31200	-0.07166
19.31300	-0.06424
19.31400	-0.05660
19.31500	-0.04878
19.31600	-0.04081
19.31700	-0.03270
19.31800	-0.02449
19.31900	-0.01622
19.32000	-0.00790
19.32100	0.00043
19.32200	0.00874
19.32300	0.01699
19.32400	0.02516
19.32500	0.03322
19.32600	0.04112
19.32700	0.04885
19.32800	0.05638
19.32900	0.06366
19.33000	0.07069
19.33100	0.07744
19.33200	0.08388
19.33300	0.08999
19.33400	0.09576
19.33500	0.10117
19.33600	0.10621
19.33700	0.11087
19.33800	0.11515
19.33900	0.11903
19.34000	0.12253
19.34100	0.12563
19.34200	0.12836
19.34300	0.13071
19.34400	0.13269
19.34500	0.13432
19.34600	0.13562
19.34700	0.13660
19.34800	0.13727
19.34900	0.13767
19.35000	0.13782
19.35100	0.13773
19.35200	0.13744
19.35300	0.13696
19.35400	0.13633
19.35500	0.13557
19.35600	0.13471
19.35700	0.13377
19.35800	0.13278
19.35900	0.13175
19.36000	0.13072
19.36100	0.12970
19.36200	0.12872
19.36300	0.12778
19.36400	0.12691
19.36500	0.12612
19.36600	0.12542
19.36700	0.12482
19.36800	0.12432
19.36900	0.12393
19.37000	0.12364
19.37100	0.12346
19.37200	0.12338
19.37300	0.12340
19.37400	0.12350
19.37500	0.12367
19.37600	0.12391
19.37700	0.12420
19.37800	0.12452
19.37900	0.12485
19.38000	0.12519
19.38100	0.12550
19.38200	0.12577
19.38300	0.12599
19.38400	0.12613
19.38500	0.12618
19.38600	0.12611
19.38700	0.12592
19.38800	0.12559
19.38900	0.12509
19.39000	0.12443
19.39100	0.12358
19.39200	0.12254
19.39300	0.12130
19.39400	0.11985
19.39500	0.11820
19.39600	0.11633
19.39700	0.11425
19.39800	0.11195
19.39900	0.10945
19.40000	0.10675
19.40100	0.10385
19.40200	0.10075
19.40300	0.09748
19.40400	0.09403
19.40500	0.09043
19.40600	0.08668
19.40700	0.08279
19.40800	0.07878
19.40900	0.07467
19.41000	0.07046
19.41100	0.06617
19.41200	0.06181
19.41300	0.05741
19.41400	0.05296
19.41500	0.04849
19.41600	0.04400
19.41700	0.03951
19.41800	0.03503
19.41900	0.03057
19.42000	0.02614
19.42100	0.02175
19.42200	0.01740
19.42300	0.01310
19.42400	0.00886
19.42500	0.00469
19.42600	0.00058
19.42700	-0.00346
19.42800	-0.00743
19.42900	-0.01131
19.43000	-0.01512
19.43100	-0.01885
19.43200	-0.02249
19.43300	-0.02605
19.43400	-0.02951
19.43500	-0.03289
19.43600	-0.03617
19.43700	-0.03934
19.43800	-0.04242
19.43900	-0.04538
19.44000	-0.04823
19.44100	-0.05095
19.44200	-0.05353
19.44300	-0.05598
19.44400	-0.05827
19.44500	-0.06040
19.44600	-0.06235
19.44700	-0.06412
19.44800	-0.06569
19.44900	-0.06705
19.45000	-0.06818
19.45100	-0.06907
19.45200	-0.06972
19.45300	-0.07011
19.45400	-0.07023
19.45500	-0.07007
19.45600	-0.06962
19.45700	-0.06887
19.45800	-0.06783
19.45900	-0.06647
19.46000	-0.06482
19.46100	-0.06285
19.46200	-0.06058
19.46300	-0.05801
19.46400	-0.05514
19.46500	-0.05198
19.46600	-0.04855
19.46700	-0.04485
19.46800	-0.04091
19.46900	-0.03672
19.47000	-0.03232
19.47100	-0.02772
19.47200	-0.02294
19.47300	-0.01800
19.47400	-0.01293
19.47500	-0.00775
19.47600	-0.00248
19.47700	0.00286
19.47800	0.00823
19.47900	0.01362
19.48000	0.01901
19.48100	0.02437
19.48200	0.02968
19.48300	0.03491
19.48400	0.04006
19.48500	0.04510
19.48600	0.05002
19.48700	0.05480
19.48800	0.05943
19.48900	0.06390
19.49000	0.06820
19.49100	0.07232
19.49200	0.07625
19.49300	0.08000
19.49400	0.08356
19.49500	0.08694
19.49600	0.09012
19.49700	0.09313
19.49800	0.09595
19.49900	0.09860
19.50000	0.10108
19.50100	0.10340
19.50200	0.10557
19.50300	0.10759
19.50400	0.10948
19.50500	0.11124
19.50600	0.11288
19.50700	0.11442
19.50800	0.11585
19.50900	0.11719
19.51000	0.11844
19.51100	0.11960
19.51200	0.12069
19.51300	0.12170
19.51400	0.12264
19.51500	0.12352
19.51600	0.12432
19.51700	0.12505
19.51800	0.12572
19.51900	0.12631
19.52000	0.12683
19.52100	0.12727
19.52200	0.12763
19.52300	0.12790
19.52400	0.12808
19.52500	0.12817
19.52600	0.12816
19.52700	0.12804
19.52800	0.12781
19.52900	0.12746
19.53000	0.12700
19.53100	0.12641
19.53200	0.12570
19.53300	0.12487
19.53400	0.12390
19.53500	0.12281
19.53600	0.12159
19.53700	0.12023
19.53800	0.11876
19.53900	0.11716
19.54000	0.11544
19.54100	0.11361
19.54200	0.11167
19.54300	0.10963
19.54400	0.10749
19.54500	0.10527
19.54600	0.10296
19.54700	0.10059
19.54800	0.09815
19.54900	0.09566
19.55000	0.09313
19.55100	0.09057
19.55200	0.08799
19.55300	0.08540
19.55400	0.08280
19.55500	0.08021
19.55600	0.07764
19.55700	0.07509
19.55800	0.07258
19.55900	0.07011
19.56000	0.06769
19.56100	0.06533
19.56200	0.06303
19.56300	0.06079
19.56400	0.05863
19.56500	0.05655
19.56600	0.05454
19.56700	0.05262
19.56800	0.05078
19.56900	0.04902
19.57000	0.04735
19.57100	0.04577
19.57200	0.04428
19.57300	0.04287
19.57400	0.04154
19.57500	0.04030
19.57600	0.03914
19.57700	0.03805
19.57800	0.03704
19.57900	0.03611
19.58000	0.03525
19.58100	0.03445
19.58200	0.03372
19.58300	0.03306
19.58400	0.03245
19.58500	0.03190
19.58600	0.03140
19.58700	0.03096
19.58800	0.03056
19.58900	0.03021
19.59000	0.02990
19.59100	0.02963
19.59200	0.02940
19.59300	0.02921
19.59400	0.02904
19.59500	0.02891
19.59600	0.02881
19.59700	0.02873
19.59800	0.02868
19.59900	0.02865
19.60000	0.02864
19.60100	0.02866
19.60200	0.02868
19.60300	0.02873
19.60400	0.02878
19.60500	0.02885
19.60600	0.02893
19.60700	0.02901
19.60800	0.02910
19.60900	0.02920
19.61000	0.02930
19.61100	0.02939
19.61200	0.02949
19.61300	0.02958
19.61400	0.02967
19.61500	0.02975
19.61600	0.02982
19.61700	0.02988
19.61800	0.02992
19.61900	0.02995
19.62000	0.02996
19.62100	0.02996
19.62200	0.02993
19.62300	0.02988
19.62400	0.02980
19.62500	0.02970
19.62600	0.02958
19.62700	0.02943
19.62800	0.02925
19.62900	0.02904
19.63000	0.02880
19.63100	0.02853
19.63200	0.02823
19.63300	0.02790
19.63400	0.02754
19.63500	0.02715
19.63600	0.02673
19.63700	0.02629
19.63800	0.02582
19.63900	0.02532
19.64000	0.02480
19.64100	0.02425
19.64200	0.02368
19.64300	0.02309
19.64400	0.02248
19.64500	0.02185
19.64600	0.02120
19.64700	0.02053
19.64800	0.01985
19.64900	0.01915
19.65000	0.01843
19.65100	0.01770
19.65200	0.01695
19.65300	0.01619
19.65400	0.01540
19.65500	0.01460
19.65600	0.01377
19.65700	0.01292
19.65800	0.01205
19.65900	0.01115
19.66000	0.01022
19.66100	0.00925
19.66200	0.00825
19.66300	0.00721
19.66400	0.00613
19.66500	0.00501
19.66600	0.00384
19.66700	0.00262
19.66800	0.00134
19.66900	0.00002
19.67000	-0.00137
19.67100	-0.00281
19.67200	-0.00432
19.67300	-0.00588
19.67400	-0.00751
19.67500	-0.00919
19.67600	-0.01094
19.67700	-0.01275
19.67800	-0.01462
19.67900	-0.01655
19.68000	-0.01854
19.68100	-0.02058
19.68200	-0.02267
19.68300	-0.02481
19.68400	-0.02700
19.68500	-0.02923
19.68600	-0.03149
19.68700	-0.03380
19.68800	-0.03613
19.68900	-0.03848
19.69000	-0.04086
19.69100	-0.04325
19.69200	-0.04566
19.69300	-0.04807
19.69400	-0.05047
19.69500	-0.05287
19.69600	-0.05526
19.69700	-0.05763
19.69800	-0.05997
19.69900	-0.06228
19.70000	-0.06455
19.70100	-0.06677
19.70200	-0.06894
19.70300	-0.07105
19.70400	-0.07309
19.70500	-0.07504
19.70600	-0.07692
19.70700	-0.07870
19.70800	-0.08038
19.70900	-0.08194
19.71000	-0.08340
19.71100	-0.08472
19.71200	-0.08592
19.71300	-0.08697
19.71400	-0.08788
19.71500	-0.08864
19.71600	-0.08924
19.71700	-0.08968
19.71800	-0.08995
19.71900	-0.09005
19.72000	-0.08998
19.72100	-0.08973
19.72200	-0.08931
19.72300	-0.08870
19.72400	-0.08792
19.72500	-0.08696
19.72600	-0.08583
19.72700	-0.08452
19.72800	-0.08304
19.72900	-0.08140
19.73000	-0.07959
19.73100	-0.07763
19.73200	-0.07551
19.73300	-0.07325
19.73400	-0.07086
19.73500	-0.06833
19.73600	-0.06568
19.73700	-0.06292
19.73800	-0.06004
19.73900	-0.05707
19.74000	-0.05401
19.74100	-0.05087
19.74200	-0.04766
19.74300	-0.04438
19.74400	-0.04105
19.74500	-0.03767
19.74600	-0.03426
19.74700	-0.03081
19.74800	-0.02734
19.74900	-0.02385
19.75000	-0.02035
19.75100	-0.01685
19.75200	-0.01336
19.75300	-0.00987
19.75400	-0.00639
19.75500	-0.00294
19.75600	0.00049
19.75700	0.00390
19.75800	0.00727
19.75900	0.01062
19.76000	0.01393
19.76100	0.01720
19.76200	0.02043
19.76300	0.02363
19.76400	0.02678
19.76500	0.02990
19.76600	0.03297
19.76700	0.03600
19.76800	0.03900
19.76900	0.04195
19.77000	0.04487
19.77100	0.04774
19.77200	0.05058
19.77300	0.05337
19.77400	0.05612
19.77500	0.05884
19.77600	0.06150
19.77700	0.06412
19.77800	0.06669
19.77900	0.06921
19.78000	0.07167
19.78100	0.07406
19.78200	0.07638
19.78300	0.07862
19.78400	0.08078
19.78500	0.08285
19.78600	0.08481
19.78700	0.08665
19.78800	0.08838
19.78900	0.08997
19.79000	0.09141
19.79100	0.09270
19.79200	0.09382
19.79300	0.09477
19.79400	0.09552
19.79500	0.09609
19.79600	0.09644
19.79700	0.09659
19.79800	0.09651
19.79900	0.09621
19.80000	0.09568
19.80100	0.09492
19.80200	0.09392
19.80300	0.09268
19.80400	0.09121
19.80500	0.08951
19.80600	0.08757
19.80700	0.08542
19.80800	0.08304
19.80900	0.08046
19.81000	0.07769
19.81100	0.07472
19.81200	0.07158
19.81300	0.06828
19.81400	0.06483
19.81500	0.06126
19.81600	0.05757
19.81700	0.05378
19.81800	0.04991
19.81900	0.04597
19.82000	0.04200
19.82100	0.03799
19.82200	0.03398
19.82300	0.02998
19.82400	0.02600
19.82500	0.02207
19.82600	0.01819
19.82700	0.01438
19.82800	0.01067
19.82900	0.00705
19.83000	0.00354
19.83100	0.00016
19.83200	-0.00309
19.83300	-0.00621
19.83400	-0.00918
19.83500	-0.01199
19.83600	-0.01465
19.83700	-0.01715
19.83800	-0.01950
19.83900	-0.02168
19.84000	-0.02370
19.84100	-0.02557
19.84200	-0.02728
19.84300	-0.02884
19.84400	-0.03025
19.84500	-0.03152
19.84600	-0.03265
19.84700	-0.03365
19.84800	-0.03453
19.84900	-0.03529
19.85000	-0.03593
19.85100	-0.03648
19.85200	-0.03692
19.85300	-0.03727
19.85400	-0.03753
19.85500	-0.03771
19.85600	-0.03782
19.85700	-0.03786
19.85800	-0.03784
19.85900	-0.03775
19.86000	-0.03761
19.86100	-0.03742
19.86200	-0.03718
19.86300	-0.03690
19.86400	-0.03657
19.86500	-0.03620
19.86600	-0.03580
19.86700	-0.03536
19.86800	-0.03488
19.86900	-0.03437
19.87000	-0.03382
19.87100	-0.03325
19.87200	-0.03263
19.87300	-0.03199
19.87400	-0.03131
19.87500	-0.03060
19.87600	-0.02985
19.87700	-0.02907
19.87800	-0.02826
19.87900	-0.02741
19.88000	-0.02653
19.88100	-0.02561
19.88200	-0.02465
19.88300	-0.02366
19.88400	-0.02263
19.88500	-0.02157
19.88600	-0.02047
19.88700	-0.01934
19.88800	-0.01818
19.88900	-0.01698
19.89000	-0.01575
19.89100	-0.01448
19.89200	-0.01319
19.89300	-0.01187
19.89400	-0.01052
19.89500	-0.00914
19.89600	-0.00774
19.89700	-0.00632
19.89800	-0.00488
19.89900	-0.00342
19.90000	-0.00195
19.90100	-0.00046
19.90200	0.00104
19.90300	0.00255
19.90400	0.00406
19.90500	0.00557
19.90600	0.00708
19.90700	0.00858
19.90800	0.01007
19.90900	0.01155
19.91000	0.01302
19.91100	0.01446
19.91200	0.01587
19.91300	0.01725
19.91400	0.01860
19.91500	0.01990
19.91600	0.02116
19.91700	0.02237
19.91800	0.02352
19.91900	0.02461
19.92000	0.02563
19.92100	0.02658
19.92200	0.02746
19.92300	0.02825
19.92400	0.02897
19.92500	0.02959
19.92600	0.03013
19.92700	0.03057
19.92800	0.03092
19.92900	0.03117
19.93000	0.03132
19.93100	0.03137
19.93200	0.03132
19.93300	0.03117
19.93400	0.03093
19.93500	0.03059
19.93600	0.03016
19.93700	0.02964
19.93800	0.02903
19.93900	0.02833
19.94000	0.02756
19.94100	0.02672
19.94200	0.02581
19.94300	0.02484
19.94400	0.02381
19.94500	0.02274
19.94600	0.02162
19.94700	0.02048
19.94800	0.01930
19.94900	0.01811
19.95000	0.01691
19.95100	0.01571
19.95200	0.01451
19.95300	0.01333
19.95400	0.01217
19.95500	0.01104
19.95600	0.00995
19.95700	0.00889
19.95800	0.00789
19.95900	0.00694
19.96000	0.00606
19.96100	0.00524
19.96200	0.00449
19.96300	0.00381
19.96400	0.00321
19.96500	0.00269
19.96600	0.00225
19.96700	0.00189
19.96800	0.00162
19.96900	0.00143
19.97000	0.00132
19.97100	0.00129
19.97200	0.00134
19.97300	0.00147
19.97400	0.00167
19.97500	0.00194
19.97600	0.00228
19.97700	0.00268
19.97800	0.00313
19.97900	0.00364
19.98000	0.00420
19.98100	0.00480
19.98200	0.00544
19.98300	0.00611
19.98400	0.00681
19.98500	0.00753
19.98600	0.00827
19.98700	0.00901
19.98800	0.00977
19.98900	0.01052
19.99000	0.01127
19.99100	0.01201
19.99200	0.01274
19.99300	0.01345
19.99400	0.01414
19.99500	0.01480
19.99600	0.01544
19.99700	0.01603
19.99800	0.01659
19.99900	0.01711
20.00000	0.01758
20.00100	0.01800
20.00200	0.01837
20.00300	0.01868
20.00400	0.01893
20.00500	0.01911
20.00600	0.01923
20.00700	0.01928
20.00800	0.01926
20.00900	0.01916
20.01000	0.01898
20.01100	0.01873
20.01200	0.01839
20.01300	0.01797
20.01400	0.01747
20.01500	0.01688
20.01600	0.01620
20.01700	0.01544
20.01800	0.01460
20.01900	0.01367
20.02000	0.01266
20.02100	0.01157
20.02200	0.01040
20.02300	0.00915
20.02400	0.00783
20.02500	0.00644
20.02600	0.00498
20.02700	0.00346
20.02800	0.00188
20.02900	0.00024
20.03000	-0.00144
20.03100	-0.00317
20.03200	-0.00494
20.03300	-0.00675
20.03400	-0.00858
20.03500	-0.01045
20.03600	-0.01233
20.03700	-0.01422
20.03800	-0.01613
20.03900	-0.01804
20.04000	-0.01996
20.04100	-0.02187
20.04200	-0.02377
20.04300	-0.02566
20.04400	-0.02753
20.04500	-0.02939
20.04600	-0.03122
20.04700	-0.03302
20.04800	-0.03478
20.04900	-0.03652
20.05000	-0.03821
20.05100	-0.03986
20.05200	-0.04147
20.05300	-0.04302
20.05400	-0.04453
20.05500	-0.04597
20.05600	-0.04736
20.05700	-0.04869
20.05800	-0.04995
20.05900	-0.05114
20.06000	-0.05226
20.06100	-0.05331
20.06200	-0.05428
20.06300	-0.05517
20.06400	-0.05598
20.06500	-0.05671
20.06600	-0.05734
20.06700	-0.05789
