time_s,disp_mm,vel_mm_s,accel_m_s2
5.057000000000000384e+00,-3.187300500861575681e-02,-8.505208157079039211e+00,-2.501644394098001545e-02
5.057999999999999829e+00,-4.039230900971869931e-02,-8.533399845126842465e+00,-3.136693215463004503e-02
5.059000000000000163e+00,-4.894253045119007633e-02,-8.567043037815901485e+00,-3.591945322348799596e-02
5.060000000000000497e+00,-5.752662138576188078e-02,-8.601138831327714840e+00,-3.227213380013871369e-02
5.060999999999999943e+00,-6.614395168331647923e-02,-8.633521763781489611e+00,-3.249373110741082815e-02
5.062000000000000277e+00,-7.479358187201443076e-02,-8.665738613614395902e+00,-3.193996855840175453e-02
5.062999999999999723e+00,-8.347414983712868330e-02,-8.695397316614130290e+00,-2.737743744106346799e-02
5.064000000000000057e+00,-9.218109120862597039e-02,-8.718485426380434333e+00,-1.879878209154106639e-02
5.065000000000000391e+00,-1.009045922611014334e-01,-8.728516678570487741e+00,-1.263722288565749530e-03
5.065999999999999837e+00,-1.096303249709210115e-01,-8.722948741068680789e+00,1.239959729218320650e-02
5.067000000000000171e+00,-1.183427973055915516e-01,-8.701995928272403091e+00,2.950602830037218904e-02
5.068000000000000504e+00,-1.270250249107822693e-01,-8.662459282109022496e+00,4.956726402638900186e-02
5.068999999999999950e+00,-1.356593630096263603e-01,-8.606216915579176785e+00,6.291746903329886731e-02
5.070000000000000284e+00,-1.442284977269893687e-01,-8.532052519146802183e+00,8.541132383144678375e-02
5.070999999999999730e+00,-1.527137814121879156e-01,-8.438514851250330295e+00,1.016640119614934390e-01
5.072000000000000064e+00,-1.610991643815274654e-01,-8.332251087428732106e+00,1.108635156817029399e-01
5.073000000000000398e+00,-1.693705983829454365e-01,-8.210616915407248584e+00,1.324048283612641042e-01
5.073999999999999844e+00,-1.775090593008677164e-01,-8.066304920437296744e+00,1.562191615786360233e-01
5.075000000000000178e+00,-1.854930948325548556e-01,-7.901766142936956783e+00,1.728583934220438989e-01
5.076000000000000512e+00,-1.933031621047173465e-01,-7.718368401388040922e+00,1.939370896757878215e-01
5.076999999999999957e+00,-2.009193383762728213e-01,-7.513984141722881205e+00,2.148314296545351665e-01
5.078000000000000291e+00,-2.083199136261711937e-01,-7.287166358073875472e+00,2.388041376434762997e-01
5.078999999999999737e+00,-2.154832670125323146e-01,-7.039540414648392641e+00,2.564477492074893616e-01
5.080000000000000071e+00,-2.223897545756140515e-01,-6.773434711515053941e+00,2.757636570591898151e-01
5.081000000000000405e+00,-2.290213720282246734e-01,-6.489800193706209086e+00,2.915053785585016710e-01
5.081999999999999851e+00,-2.353609853035928401e-01,-6.189426357030109571e+00,3.092422947936973587e-01
5.083000000000000185e+00,-2.413922006180830027e-01,-5.873004271950247990e+00,3.236018753660240277e-01
5.084000000000000519e+00,-2.470999306084176173e-01,-5.542455708718946106e+00,3.374952510965797403e-01
5.084999999999999964e+00,-2.524712961042715476e-01,-5.200275282988973125e+00,3.468656003633662221e-01
5.086000000000000298e+00,-2.574989189555492164e-01,-4.854970419566357442e+00,3.437441264818615894e-01
5.086999999999999744e+00,-2.621818674876553734e-01,-4.510926644645945949e+00,3.443434233589613980e-01
5.088000000000000078e+00,-2.665193972074532125e-01,-4.164132794949749083e+00,3.492442760334305563e-01
5.089000000000000412e+00,-2.705076983905609356e-01,-3.812469571265676205e+00,3.540821713347125366e-01
5.089999999999999858e+00,-2.741452509053758924e-01,-3.462635458364228924e+00,3.455860544681829127e-01
5.091000000000000192e+00,-2.774365371744286768e-01,-3.119937079741332386e+00,3.398107027776110511e-01
5.092000000000000526e+00,-2.803847038799176516e-01,-2.776396331236556936e+00,3.472707942319398500e-01
5.092999999999999972e+00,-2.829859214035792547e-01,-2.426038716086745595e+00,3.534444360676837205e-01
5.094000000000000306e+00,-2.852344581313602800e-01,-2.071034739475207775e+00,3.565635171553910299e-01
5.094999999999999751e+00,-2.871287802540938849e-01,-1.717609505992107710e+00,3.502869498108091006e-01
5.096000000000000085e+00,-2.886720170025500742e-01,-1.368863990920270002e+00,3.472040803328663161e-01
5.097000000000000419e+00,-2.898654569029693318e-01,-1.018015809918195513e+00,3.544922816712822167e-01
5.097999999999999865e+00,-2.907041000405503617e-01,-6.592704652438590163e-01,3.629984076773903334e-01
5.099000000000000199e+00,-2.911826300894278519e-01,-2.977896325111447084e-01,3.599632577880381712e-01
5.100000000000000533e+00,-2.913027510572880896e-01,5.754769679067964910e-02,3.507114008156105855e-01
5.100999999999999979e+00,-2.910705144076654038e-01,4.069256024547525663e-01,3.480444105125353182e-01
5.102000000000000313e+00,-2.904875251172076012e-01,7.590529784607868979e-01,3.562103414995332340e-01
5.102999999999999758e+00,-2.895499281507975531e-01,1.116140954359351900e+00,3.579656102975963261e-01
5.104000000000000092e+00,-2.882581050505698128e-01,1.467505246096110438e+00,3.447629731759207505e-01
5.105000000000000426e+00,-2.866206421008262173e-01,1.807420653391120346e+00,3.350678414140995098e-01
5.105999999999999872e+00,-2.846469345439995302e-01,2.139994460262204967e+00,3.300797723280706197e-01
5.107000000000000206e+00,-2.823421013345415731e-01,2.469671958653759436e+00,3.292752244550392060e-01
5.108000000000000540e+00,-2.797094522861095500e-01,2.795626138210231204e+00,3.226331346579034420e-01
5.108999999999999986e+00,-2.767554516707653178e-01,3.112375092478278038e+00,3.108647738781911141e-01
5.110000000000000320e+00,-2.734884565815545177e-01,3.421615085943264134e+00,3.076152130517819661e-01
5.110999999999999766e+00,-2.699120071760659489e-01,3.731283725033840426e+00,3.117220651293706180e-01
5.112000000000000099e+00,-2.660252981644905534e-01,4.042134298116957680e+00,3.099790810368638905e-01
5.113000000000000433e+00,-2.618301057757786432e-01,4.348250479306880578e+00,3.022532813429783527e-01
5.113999999999999879e+00,-2.573316964786268590e-01,4.648568114996729506e+00,2.983819900367159494e-01
5.115000000000000213e+00,-2.525373665697702719e-01,4.940091702716475908e+00,2.846651854027804074e-01
5.116000000000000547e+00,-2.474587793925883128e-01,5.217082651647374725e+00,2.693167124590154504e-01
