time,disp,vel,accel
1.553000000000000114e+01,8.723634894769708868e-05,6.052340245110764821e-03,-7.506299195560622861e-02
1.554000000000000092e+01,1.405844713174984786e-04,4.617284228849513270e-03,-2.119482112966440401e-01
1.555000000000000071e+01,1.718196185634419796e-04,1.629745220339187152e-03,-3.855595904054211487e-01
1.556000000000000050e+01,1.680798780822117741e-04,-2.377693316585228252e-03,-4.159281169794619148e-01
1.557000000000000028e+01,1.291835314304708095e-04,-5.401576013762964673e-03,-1.888484224560854075e-01
1.558000000000000007e+01,7.340142429735056100e-05,-5.754845412861085349e-03,1.181945426364610641e-01
1.558999999999999986e+01,2.774880463706473700e-05,-3.375678519196080238e-03,3.576388360965398472e-01
1.559999999999999964e+01,1.115196121531670957e-05,5.630983484647498344e-05,3.287588347119712595e-01
1.561000000000000121e+01,2.540293109919214410e-05,2.793884141928612043e-03,2.187560267044560969e-01
1.562000000000000099e+01,6.334029071317076728e-05,4.793587780867112486e-03,1.811847010832439708e-01
1.563000000000000078e+01,1.157483038043367803e-04,5.688014837366089579e-03,-2.299289783448232871e-03
1.564000000000000057e+01,1.666575922594651447e-04,4.493842853659583622e-03,-2.365351069578531251e-01
1.565000000000000036e+01,1.975845512053821707e-04,1.691548935523821788e-03,-3.239236766692992764e-01
1.566000000000000014e+01,1.995307108647483951e-04,-1.302317003650576904e-03,-2.748495111655803735e-01
1.566999999999999993e+01,1.768633590523373722e-04,-3.231153358831627236e-03,-1.109177598706298506e-01
1.567999999999999972e+01,1.434545052567546739e-04,-3.450617400284912428e-03,6.702495157997273578e-02
1.568999999999999950e+01,1.141533593248329797e-04,-2.409611786099426743e-03,1.411761712571242833e-01
1.570000000000000107e+01,9.925566485672019941e-05,-5.699271075231293095e-04,2.267607644581352555e-01
1.571000000000000085e+01,1.053272758056322014e-04,1.784249297305529709e-03,2.440745165075965395e-01
1.572000000000000064e+01,1.305322214706895149e-04,3.256739835705933089e-03,5.042359117248423894e-02
1.573000000000000043e+01,1.604476813805080098e-04,2.726352146257765910e-03,-1.565011290621177165e-01
1.574000000000000021e+01,1.770580128258751661e-04,5.957141428156653359e-04,-2.696264716263024330e-01
1.575000000000000000e+01,1.702134903770786294e-04,-1.964618632574972878e-03,-2.424400834518251613e-01
1.575999999999999979e+01,1.412358654157590189e-04,-3.830906359688949006e-03,-1.308174619709700504e-01
1.576999999999999957e+01,1.013021197941042832e-04,-4.155842764641998893e-03,6.583018098036025334e-02
1.578000000000000114e+01,6.771948337215054022e-05,-2.560684519748749818e-03,2.532014679982895200e-01
1.579000000000000092e+01,5.575828410813801365e-05,1.684446669462445582e-04,2.926243693407092894e-01
1.580000000000000071e+01,6.967051207348009731e-05,2.614000926122172011e-03,1.964868824944762116e-01
1.581000000000000050e+01,1.015620520541488477e-04,3.764307070011577855e-03,3.357434628340494331e-02
1.582000000000000028e+01,1.378318888418365200e-04,3.489660287525956500e-03,-8.850370278052921424e-02
1.583000000000000007e+01,1.655591540015144945e-04,2.055792744409638828e-03,-1.982698058427344590e-01
1.583999999999999986e+01,1.737728995581036410e-04,-4.130436330918095360e-04,-2.954974696575551896e-01
1.584999999999999964e+01,1.569359830959793801e-04,-2.954339659333042861e-03,-2.127617355906914476e-01
1.586000000000000121e+01,1.205153965093637072e-04,-4.329777657990091164e-03,-6.232586414071827896e-02
1.587000000000000099e+01,7.810200915285211987e-05,-4.152899813312226421e-03,9.770143307629108875e-02
1.588000000000000078e+01,4.442017182611457350e-05,-2.583467652035282419e-03,2.161849991790976144e-01
1.589000000000000057e+01,2.774706087310166482e-05,-7.511545385672992355e-04,1.502776235144989148e-01
1.590000000000000036e+01,2.610708030962914127e-05,4.231584258727945250e-04,8.458496937351983602e-02
1.591000000000000014e+01,3.391012921582734765e-05,1.137451355366846670e-03,5.827361652529061686e-02
1.591999999999999993e+01,4.518938451712471477e-05,1.118399704892626646e-03,-6.208394662013461129e-02
1.592999999999999972e+01,5.094750587678363785e-05,3.322456703915791648e-05,-1.549510809505591502e-01
1.593999999999999950e+01,4.386129376360645019e-05,-1.450466989674595395e-03,-1.417872303921914878e-01
1.595000000000000107e+01,2.382896774350205975e-05,-2.555998214346282774e-03,-7.931901454214601577e-02
1.596000000000000085e+01,-3.357285811969056421e-06,-2.881252496747940903e-03,1.426815806181441770e-02
1.597000000000000064e+01,-2.823174602159174592e-05,-2.093639545176596579e-03,1.432544322524544333e-01
1.598000000000000043e+01,-3.873331809634284866e-05,-6.674869773624133445e-06,2.741385028281400627e-01
1.599000000000000021e+01,-2.601114203684424991e-05,2.551110081673343966e-03,2.374184874612535467e-01
1.600000000000000000e+01,5.796713851384963210e-06,3.810461095972499275e-03,1.445171539857742493e-02
1.601000000000000156e+01,3.946346554143931985e-05,2.922889242038372547e-03,-1.919660861854028400e-01
1.601999999999999957e+01,5.762320450049677784e-05,7.090585497731192142e-04,-2.508000522676477329e-01
1.603000000000000114e+01,5.468725685986254906e-05,-1.296248077899964969e-03,-1.502612732669690865e-01
1.603999999999999915e+01,3.717793707757935102e-05,-2.205615878556674639e-03,-3.161228686437284052e-02
1.605000000000000071e+01,1.467420876763269314e-05,-2.295129783432657208e-03,1.370950588917635438e-02
1.605999999999999872e+01,-6.060909660719106155e-06,-1.851893902237702373e-03,7.493767034981463349e-02
1.607000000000000028e+01,-1.803476214516267173e-05,-5.428765946510110199e-04,1.868657911675236649e-01
1.608000000000000185e+01,-1.324825403076300237e-05,1.500178217530944878e-03,2.217451712688675025e-01
1.608999999999999986e+01,9.423076250790542275e-06,3.034087838779763943e-03,8.503675298089630186e-02
1.610000000000000142e+01,3.967535141085843590e-05,3.016367193233815067e-03,-8.858088209008607716e-02
1.610999999999999943e+01,6.295888663018396072e-05,1.640339850631289571e-03,-1.866245864304189039e-01
1.612000000000000099e+01,6.987204739443368521e-05,-2.577076977813446725e-04,-1.929849232521079760e-01
1.612999999999999901e+01,5.980161161639565074e-05,-1.756379457826262331e-03,-1.067494287568754863e-01
1.614000000000000057e+01,3.774261650352320500e-05,-2.655419564748226924e-03,-7.305859262751740468e-02
1.614999999999999858e+01,6.948452952291973164e-06,-3.503413145498018941e-03,-9.654012352244095707e-02
1.616000000000000014e+01,-3.035080898512133990e-05,-3.956439241984643224e-03,5.934904225115944509e-03
1.617000000000000171e+01,-6.515061163478132666e-05,-3.003521287947353777e-03,1.846486865823420698e-01
1.617999999999999972e+01,-8.436796748773181575e-05,-8.399498826427440404e-04,2.480655944785799538e-01
1.619000000000000128e+01,-8.262655820990743368e-05,1.188231738207620562e-03,1.575707296914929390e-01
1.619999999999999929e+01,-6.666473979612779746e-05,2.004131944548306898e-03,5.609311576644238073e-03
1.621000000000000085e+01,-4.978860410181722672e-05,1.371095194313807358e-03,-1.322166616235441738e-01
1.621999999999999886e+01,-4.271961835574265631e-05,4.270195490110677804e-05,-1.334619862589959127e-01
1.623000000000000043e+01,-4.755091820169544638e-05,-1.008961924091664793e-03,-7.687078953955839289e-02
1.624000000000000199e+01,-6.114603135171831386e-05,-1.710060705912908648e-03,-6.334896682469037810e-02
1.625000000000000000e+01,-7.882762056139209085e-05,-1.826257136021846531e-03,4.010968080290278071e-02
1.626000000000000156e+01,-9.188097512235236591e-05,-7.844137761702086979e-04,1.682589911674248206e-01
1.626999999999999957e+01,-9.121389053620258282e-05,9.178306934001653154e-04,1.721899027466499699e-01
1.628000000000000114e+01,-7.543637924338832156e-05,2.237671565162686720e-03,9.177827160585433353e-02
1.628999999999999915e+01,-5.092249094727821073e-05,2.665106094059335393e-03,-6.291365826524508709e-03
1.630000000000000071e+01,-2.580765719896140463e-05,2.357860655604025746e-03,-5.515772186453732351e-02
1.630999999999999872e+01,-5.594939310588161973e-06,1.684682922070622826e-03,-7.947782484214332976e-02
1.632000000000000028e+01,4.837305407059276283e-06,4.017660214588646486e-04,-1.771055552802082156e-01
1.633000000000000185e+01,-1.888168633406606113e-06,-1.746860829552041245e-03,-2.526198149219729405e-01
1.633999999999999986e+01,-2.909961849320767902e-05,-3.695429142408173870e-03,-1.370938476492534752e-01
1.635000000000000142e+01,-6.872170233731429159e-05,-4.228987626413148807e-03,3.038215084825834911e-02
1.635999999999999943e+01,-1.082244407951209029e-04,-3.671560065148174110e-03,8.110336140473661803e-02
1.637000000000000099e+01,-1.401401388185125627e-04,-2.711579539530157949e-03,1.108927437188665932e-01
1.637999999999999901e+01,-1.603316318968671275e-04,-1.326719076140754801e-03,1.660793489590139949e-01
1.639000000000000057e+01,-1.659766240628105405e-04,1.977206429520721957e-04,1.388085948595514374e-01
1.639999999999999858e+01,-1.596489519912852009e-04,1.067813771352995721e-03,3.521003082063325906e-02
1.641000000000000014e+01,-1.493739719953429722e-04,9.871822278354502357e-04,-5.133633952414243251e-02
1.642000000000000171e+01,-1.440890880239463359e-04,6.979456644387702254e-05,-1.321411927541722431e-01
1.642999999999999972e+01,-1.499882560468575050e-04,-1.249628171026110832e-03,-1.317433547398253468e-01
1.644000000000000128e+01,-1.660027278638839387e-04,-1.953266192379175901e-03,-8.984249530787691285e-03
1.644999999999999929e+01,-1.829955793463680311e-04,-1.445304104117642579e-03,1.105766671830943348e-01
1.646000000000000085e+01,-1.926302197539309308e-04,-4.816239773949373710e-04,8.215935816144670500e-02
1.646999999999999886e+01,-1.948985211506722214e-04,2.796369804667925979e-05,1.975817692687663329e-02
1.648000000000000043e+01,-1.930803796715526213e-04,3.356645977772407426e-04,4.178200301923566673e-02
1.649000000000000199e+01,-1.868254961071230756e-04,9.153121151086684136e-04,7.414750044704988829e-02
1.650000000000000000e+01,-1.746408085518393548e-04,1.521625395948075516e-03,4.711515572083162240e-02
1.651000000000000156e+01,-1.581965750993725170e-04,1.767221294545292046e-03,2.004023998611728641e-03
1.651999999999999957e+01,-1.423286817970048363e-04,1.406357365928243876e-03,-7.417680972202130019e-02
1.653000000000000114e+01,-1.319749732859548219e-04,6.643843362817590179e-04,-7.421779620727568527e-02
1.653999999999999915e+01,-1.272401484693189058e-04,2.825806270454242052e-04,-2.142945639991303275e-03
1.655000000000000071e+01,-1.236471962893147215e-04,4.360098089554126453e-04,3.282878202198899475e-02
1.655999999999999872e+01,-1.175235740464094668e-04,7.887146396256383002e-04,3.771218411205615184e-02
1.657000000000000028e+01,-1.084603754017439127e-04,1.023925089307472624e-03,9.329905824310674722e-03
1.658000000000000185e+01,-9.779432513975257061e-05,1.109284963090795793e-03,7.742068932353934896e-03
1.658999999999999986e+01,-8.653534469809405353e-05,1.142511125240907623e-03,-1.096836502331582919e-03
1.660000000000000142e+01,-7.632669053451056806e-05,8.992197074757894704e-04,-4.756144705069201284e-02
1.660999999999999943e+01,-6.922412337033438830e-05,5.212937253594464825e-04,-2.802374937257659515e-02
1.662000000000000099e+01,-6.439489389437699654e-05,4.445521698320318692e-04,1.267543826709366384e-02
1.662999999999999901e+01,-5.948307955646886123e-05,5.378106977495951922e-04,5.976267316419009434e-03
1.664000000000000057e+01,-5.302289278177993621e-05,7.542266571881899202e-04,3.730692457129991535e-02
1.664999999999999858e+01,-4.225203132212911619e-05,1.399945634741973921e-03,9.183687093945691604e-02
1.666000000000000014e+01,-2.353910661107723164e-05,2.342639307468402828e-03,9.670186360582888607e-02
1.667000000000000171e+01,3.387392257105524352e-06,3.042660466168148337e-03,4.330236813412025043e-02
1.667999999999999972e+01,3.265234494813615452e-05,2.810330072037977786e-03,-8.976844696015429115e-02
1.669000000000000128e+01,5.298036344796515530e-05,1.255273627927822044e-03,-2.212428418618767045e-01
1.669999999999999929e+01,5.590771131898805783e-05,-6.698040537232415395e-04,-1.637726944683359775e-01
1.671000000000000085e+01,4.325700722548709779e-05,-1.860336764976950469e-03,-7.433384778240587076e-02
1.671999999999999886e+01,2.106293037798992311e-05,-2.578478604522484521e-03,-6.929452012670095362e-02
1.673000000000000043e+01,-6.484889125429627596e-06,-2.931085296161425185e-03,-1.226818201087331861e-03
1.674000000000000199e+01,-3.288427909719643654e-05,-2.348792698191936278e-03,1.176853377949851898e-01
1.675000000000000000e+01,-4.932666390918048847e-05,-9.396842642048742165e-04,1.641363490024272953e-01
1.676000000000000156e+01,-5.303775855854535754e-05,1.974653343319004561e-04,6.329357070492760973e-02
1.676999999999999957e+01,-5.185739512947613042e-05,3.860735148194496726e-05,-9.506516727491870489e-02
1.678000000000000114e+01,-5.637985273909238858e-05,-9.430988734051966521e-04,-1.012760777025095982e-01
1.678999999999999915e+01,-6.846172373193150189e-05,-1.473275325162626010e-03,-4.759212648976302029e-03
1.680000000000000071e+01,-8.198790623927414741e-05,-1.231961176305903204e-03,5.302204242032085291e-02
1.680999999999999872e+01,-9.260037557315657370e-05,-8.905326904705820543e-04,1.526365474674337697e-02
1.682000000000000028e+01,-1.028705031850216811e-04,-1.163492831902439642e-03,-6.985568303311481819e-02
1.683000000000000185e+01,-1.185366226253846178e-04,-1.969731056170147699e-03,-9.139196182042677585e-02
1.683999999999999986e+01,-1.409049537026025049e-04,-2.503935159273429616e-03,-1.544885880022958680e-02
1.685000000000000142e+01,-1.641062184010193736e-04,-2.136317780409944123e-03,8.897233457292660908e-02
1.685999999999999943e+01,-1.791436526197140910e-04,-8.711690633289993595e-04,1.640574088432623923e-01
1.687000000000000099e+01,-1.784458081115171597e-04,1.010737964968385630e-03,2.123239968162145830e-01
1.687999999999999901e+01,-1.572809828687985953e-04,3.222227083575326598e-03,2.299738269051737893e-01
1.689000000000000057e+01,-1.164507235223036046e-04,4.943824785723671331e-03,1.143457135244952683e-01
1.689999999999999858e+01,-6.676977688917196899e-05,4.992364540902655135e-03,-1.046377624886983548e-01
1.691000000000000014e+01,-2.455084505714704145e-05,3.451421825502331078e-03,-2.035507805913666923e-01
1.692000000000000171e+01,2.927741052975598243e-07,1.517302006986589145e-03,-1.832731831117816179e-01
1.692999999999999972e+01,7.987527137880610863e-06,2.164859953002109400e-05,-1.158574983795319924e-01
1.694000000000000128e+01,4.462574920293506157e-06,-7.266390430474420825e-04,-3.380003013596064032e-02
1.694999999999999929e+01,-3.013208049358778682e-06,-7.685175508830149058e-04,2.542432856884604964e-02
1.696000000000000085e+01,-7.883067770505203210e-06,-2.054543933462700403e-04,8.718830293850290958e-02
1.696999999999999886e+01,-5.324687271026689284e-06,7.171304932419728323e-04,9.732867437914566322e-02
1.698000000000000043e+01,5.707784303048771449e-06,1.489363821573119490e-03,5.711799128708366924e-02
1.699000000000000199e+01,2.262309269960310372e-05,1.893697857737747323e-03,2.374881594584182798e-02
1.700000000000000000e+01,4.146104846329891379e-05,1.873893295001414529e-03,-2.770972849310832098e-02
1.701000000000000156e+01,5.648988804557066718e-05,1.131874621452936148e-03,-1.206940062165873795e-01
1.701999999999999957e+01,6.074778427480797882e-05,-2.802953756054738736e-04,-1.617399931950946335e-01
1.703000000000000114e+01,5.145764846164062502e-05,-1.577731787027996995e-03,-9.774728908940993888e-02
1.703999999999999915e+01,3.340776373555304473e-05,-2.032245158189519008e-03,6.844614857105468797e-03
1.705000000000000071e+01,1.561477170597783023e-05,-1.526353247725523946e-03,9.433376723569358857e-02
1.705999999999999872e+01,5.572519321111993536e-06,-4.820972292476437791e-04,1.145174364598824934e-01
1.707000000000000028e+01,5.866231478364597598e-06,5.408396606981645711e-04,9.006994152927919051e-02
1.708000000000000185e+01,1.609175153474149135e-05,1.504264350577214342e-03,1.026149964465307429e-01
1.708999999999999986e+01,3.398288867914965171e-05,2.073963078304417920e-03,1.132474909890987536e-02
1.710000000000000142e+01,5.211168414132562516e-05,1.551796014130776662e-03,-1.157581619336381651e-01
1.710999999999999943e+01,5.874279021271002610e-05,-2.255747998538965276e-04,-2.397160008632964467e-01
1.712000000000000099e+01,4.530396591728709608e-05,-2.462190059230689315e-03,-2.076070510120621437e-01
1.712999999999999901e+01,1.383051629284578462e-05,-3.832499865657573029e-03,-6.645491027331459910e-02
1.714000000000000057e+01,-2.479810888612636127e-05,-3.893225170136856150e-03,5.430984937745794716e-02
1.715000000000000213e+01,-5.902973125853080641e-05,-2.953099304344033310e-03,1.337153237811065376e-01
1.716000000000000014e+01,-8.098182197882844327e-05,-1.437318839715494116e-03,1.694407691446013497e-01
1.717000000000000171e+01,-8.704750540169717255e-05,2.241821551417482600e-04,1.628594298268471185e-01
1.717999999999999972e+01,-7.674975199719451539e-05,1.835368525758783280e-03,1.593778442965598507e-01
1.719000000000000128e+01,-5.228490031394774555e-05,3.057601810890570905e-03,8.506881272979763264e-02
1.719999999999999929e+01,-2.072883346320763870e-05,3.253611559257450249e-03,-4.586686305642187489e-02
1.721000000000000085e+01,8.156343855994966933e-06,2.523423904583071108e-03,-1.001706678784539395e-01
1.721999999999999886e+01,2.887858066844428372e-05,1.621023457906792427e-03,-8.030942145680167177e-02
1.723000000000000043e+01,4.231136340851073772e-05,1.065533090106498236e-03,-3.078865210325718027e-02
1.724000000000000199e+01,5.314106361859797064e-05,1.100406951910948457e-03,3.776342446414718279e-02
1.725000000000000000e+01,6.650711662953798264e-05,1.572803650277053780e-03,5.671591520907395823e-02
1.726000000000000156e+01,8.314632367144788607e-05,1.755037758104927015e-03,-2.026909364349929743e-02
1.726999999999999957e+01,9.874043001597937431e-05,1.363783510801370741e-03,-5.798175581721196070e-02
1.728000000000000114e+01,1.098829311020752182e-04,8.647167064177981380e-04,-4.183160505950259123e-02
1.728999999999999915e+01,1.164801014801049008e-04,4.547173691881382755e-04,-4.016826238642937086e-02
1.730000000000000071e+01,1.184031772028485433e-04,-7.010222463940977630e-05,-6.479565637908024645e-02
1.730999999999999872e+01,1.140350060504384994e-04,-8.035320058425990050e-04,-8.189029986155760277e-02
1.732000000000000028e+01,1.034942592573231517e-04,-1.304617352780470738e-03,-1.832676952601669518e-02
1.733000000000000185e+01,9.209785446399072881e-05,-9.746636058860138480e-04,8.431751890490807311e-02
1.733999999999999986e+01,8.766254453104928160e-05,8.760161929772440712e-05,1.281355261318395944e-01
1.735000000000000142e+01,9.479436802806748101e-05,1.338763080105915583e-03,1.220967660297986312e-01
1.735999999999999943e+01,1.122950381341264258e-04,2.161370941105873484e-03,4.242480617019289690e-02
1.737000000000000099e+01,1.336441999610374842e-04,2.108461424276338297e-03,-5.300670953609992742e-02
1.737999999999999901e+01,1.517024797944729290e-04,1.503194542410750661e-03,-6.804666683701759977e-02
1.739000000000000057e+01,1.635916071510772573e-04,8.746309289101149992e-04,-5.766605586310952214e-02
1.740000000000000213e+01,1.693465162913503714e-04,2.763508991445078403e-04,-6.198995009001193046e-02
1.741000000000000014e+01,1.689597352018506722e-04,-3.537071170444476814e-04,-6.402165314777916172e-02
1.742000000000000171e+01,1.622285351133648799e-04,-9.925329006527107943e-04,-6.374350357387345567e-02
1.742999999999999972e+01,1.496852149348396077e-04,-1.516131135052343430e-03,-4.097614330605311994e-02
1.744000000000000128e+01,1.325584357235903875e-04,-1.909224707197500811e-03,-3.764257112297833552e-02
1.744999999999999929e+01,1.106007990943060705e-04,-2.482302618659362487e-03,-7.697301116939400667e-02
1.746000000000000085e+01,8.048981849261592286e-05,-3.539893501678667478e-03,-1.345451654344668457e-01
1.746999999999999886e+01,3.880547811567033769e-05,-4.796974573710449663e-03,-1.168710489718894630e-01
1.748000000000000043e+01,-1.167890279716063301e-05,-5.299901608855744559e-03,1.628564194283041444e-02
1.749000000000000199e+01,-6.078657944352800066e-05,-4.521633720417729541e-03,1.393679357447727141e-01
1.750000000000000000e+01,-9.836520554501621287e-05,-2.994091499879912577e-03,1.661405083627905677e-01
1.751000000000000156e+01,-1.214153729997548915e-04,-1.615941991067823373e-03,1.094893933996274049e-01
1.751999999999999957e+01,-1.336042685889058670e-04,-8.218371267623716080e-04,4.933157946146290995e-02
1.753000000000000114e+01,-1.394533386429723282e-04,-3.479768840509206342e-04,4.544046908082727265e-02
1.753999999999999915e+01,-1.395311062308791580e-04,3.324233664695546656e-04,9.063958102326780120e-02
1.755000000000000071e+01,-1.319251020865973897e-04,1.188777462386799008e-03,8.063123816018105683e-02
1.755999999999999872e+01,-1.183182623398277867e-04,1.532590486967121699e-03,-1.186863324411654985e-02
1.757000000000000028e+01,-1.052751018699161459e-04,1.076041607015206349e-03,-7.944114274626648542e-02
1.758000000000000185e+01,-9.731567615080853270e-05,5.158435368063163991e-04,-3.259847129551154965e-02
1.758999999999999986e+01,-9.032086290344504395e-05,8.831191126663813507e-04,1.060535864675245521e-01
1.760000000000000142e+01,-7.432465852399713446e-05,2.316121763223200763e-03,1.805469436438392750e-01
1.760999999999999943e+01,-4.292667135351423276e-05,3.963475670873379576e-03,1.489238378861964529e-01
1.762000000000000099e+01,2.241972034239979546e-06,5.070253006677463530e-03,7.243162927461999079e-02
1.762999999999999901e+01,5.300666343474756876e-05,5.082685273424055079e-03,-6.994517592530169470e-02
1.764000000000000057e+01,9.692414732942289488e-05,3.700811505511010686e-03,-2.064295776573071839e-01
1.765000000000000213e+01,1.218378801082783356e-04,1.281935050260077889e-03,-2.773457133928795004e-01
1.766000000000000014e+01,1.221842966006318396e-04,-1.212651751789377199e-03,-2.215716470170114860e-01
1.767000000000000171e+01,1.036252834919922626e-04,-2.499150869938538203e-03,-3.572817661282073898e-02
1.767999999999999972e+01,8.035271106424018224e-05,-2.155363615611877864e-03,1.044856274781527650e-01
1.769000000000000128e+01,6.519357056924469408e-05,-8.764644833872195506e-04,1.512941989667788145e-01
1.769999999999999929e+01,6.328125285057938825e-05,4.940009396541583837e-04,1.227988856414967689e-01
1.771000000000000085e+01,7.332970030233092467e-05,1.515688550696149117e-03,8.153863656690135686e-02
1.771999999999999886e+01,9.061742829130414517e-05,1.941857047098494767e-03,3.695062713567842660e-03
1.773000000000000043e+01,1.069695067041982517e-04,1.328558635480326430e-03,-1.263547450372015102e-01
1.774000000000000199e+01,1.104428610163346163e-04,-6.338877730530535076e-04,-2.661345366694744530e-01
1.775000000000000000e+01,9.110005759719780913e-05,-3.234672910774308036e-03,-2.540224908747764077e-01
1.776000000000000156e+01,4.859524862578265238e-05,-5.266288883508723692e-03,-1.523007036721066298e-01
1.776999999999999957e+01,-8.487856272625451948e-06,-6.150332096172897445e-03,-2.450793886072771821e-02
1.778000000000000114e+01,-6.875905839649653815e-05,-5.903908328601319144e-03,7.379269237504321177e-02
1.778999999999999915e+01,-1.226481329448473191e-04,-4.873906581068836175e-03,1.322076571314533822e-01
1.780000000000000071e+01,-1.635862478225195472e-04,-3.313716394465609019e-03,1.798303801891921183e-01
1.780999999999999872e+01,-1.870995861899011226e-04,-1.388951279010706280e-03,2.051226429017884434e-01
1.782000000000000028e+01,-1.909874666332128841e-04,6.113751903483539887e-04,1.949426509700235566e-01
1.783000000000000185e+01,-1.781516095201717573e-04,1.955796232259871155e-03,7.394155741227992351e-02
1.783999999999999986e+01,-1.589356128170279939e-04,1.887403108368881748e-03,-8.762018219047784662e-02
1.785000000000000142e+01,-1.445012488291293163e-04,9.994696892108535444e-04,-8.996650164112773851e-02
1.785999999999999943e+01,-1.381147281598213926e-04,2.778344446507311893e-04,-5.436054727089673078e-02
1.787000000000000099e+01,-1.379351549185402084e-04,-2.419197963944943498e-04,-4.959030093814838225e-02
1.787999999999999901e+01,-1.414477891275479774e-04,-4.606070454070594362e-04,5.852851135635370183e-03
1.789000000000000057e+01,-1.429104311231889596e-04,1.680786462788629986e-04,1.198842872015491307e-01
1.790000000000000213e+01,-1.326605336960252196e-04,1.881900839153885204e-03,2.228801513734552375e-01
1.791000000000000014e+01,-1.021700652888929233e-04,4.216192842272574286e-03,2.439782492502826083e-01
1.792000000000000171e+01,-5.063155433326575587e-05,6.091509348852859086e-03,1.310850520657745322e-01
1.792999999999999972e+01,1.191973432754429500e-05,6.418748383309151075e-03,-6.563724517451646756e-02
1.794000000000000128e+01,6.926014497121313221e-05,5.049333745424616597e-03,-2.082456824023903308e-01
1.794999999999999929e+01,1.078553109318719277e-04,2.669699446707142834e-03,-2.676811773411045814e-01
1.796000000000000085e+01,1.215221734185608222e-04,6.367305063063617016e-05,-2.535241018741967722e-01
1.796999999999999886e+01,1.117712164931850981e-04,-2.013864435705781109e-03,-1.619833953930866488e-01
1.798000000000000043e+01,8.658776649659598768e-05,-3.022825563612040536e-03,-3.980883018816522290e-02
1.799000000000000199e+01,5.723661107463860894e-05,-2.847405520779435102e-03,7.489283875468616403e-02
1.800000000000000000e+01,3.432345685106285617e-05,-1.735225323935715887e-03,1.475432006140578456e-01
1.801000000000000156e+01,2.465874456157961372e-05,-1.977171339609326561e-04,1.599584373808988769e-01
1.801999999999999957e+01,2.923748505770812242e-05,1.113465233186634396e-03,1.022780360486145179e-01
1.803000000000000114e+01,4.192787955997463820e-05,1.424613667266668706e-03,-4.004834923260763846e-02
1.803999999999999915e+01,5.111464412478431156e-05,4.127392456952660733e-04,-1.623265350816729402e-01
1.805000000000000071e+01,4.561263946953186815e-05,-1.513140176745754809e-03,-2.228493494065312275e-01
1.805999999999999872e+01,1.942625302541426687e-05,-3.724137112077765231e-03,-2.193500376598708224e-01
1.807000000000000028e+01,-2.580849593171614524e-05,-5.322812679348317734e-03,-1.003850757942396088e-01
1.808000000000000185e+01,-7.973646059887189261e-05,-5.462780254082832444e-03,7.239156084733677776e-02
1.808999999999999986e+01,-1.281395290909222932e-04,-4.217833444327248431e-03,1.765978011037804274e-01
1.810000000000000142e+01,-1.603752966738706187e-04,-2.229320072262416449e-03,2.211048733091859342e-01
1.810999999999999943e+01,-1.721823232537120999e-04,-1.320852437058797971e-04,1.983420924021214171e-01
1.812000000000000099e+01,-1.653831708516767312e-04,1.491915724112953534e-03,1.264581011616452422e-01
1.812999999999999901e+01,-1.464655546257459930e-04,2.291607521073194334e-03,3.348025823040290394e-02
1.814000000000000057e+01,-1.241776650816429168e-04,2.165970387747420678e-03,-5.860768489555756577e-02
1.815000000000000213e+01,-1.061799170923907179e-04,1.433579210103019114e-03,-8.787055063332271931e-02
1.816000000000000014e+01,-9.558727357807456017e-05,6.849494927602126429e-04,-6.185539283523866505e-02
1.817000000000000171e+01,-8.957520586244820441e-05,5.174640503650585095e-04,2.835830435620784185e-02
1.817999999999999972e+01,-7.933662678690947101e-05,1.530251764742688279e-03,1.741992385193181225e-01
1.819000000000000128e+01,-5.465702844681799620e-05,3.405667903275606465e-03,2.008839891872655214e-01
1.819999999999999929e+01,-1.361644515183046135e-05,4.802448755721900817e-03,7.847218130199312691e-02
1.821000000000000085e+01,3.406749927938585142e-05,4.734340130521362891e-03,-9.209390634210096183e-02
1.821999999999999886e+01,7.323022532123698507e-05,3.098205077848864217e-03,-2.351331041923989118e-01
1.823000000000000043e+01,9.188337725165026206e-05,6.324253082337911828e-04,-2.580228497306155666e-01
1.824000000000000199e+01,8.728564163659874027e-05,-1.551972431244095542e-03,-1.788566981649618026e-01
1.825000000000000000e+01,6.535575862259192389e-05,-2.834004171557267734e-03,-7.754964989767260120e-02
1.826000000000000156e+01,3.568552924341801270e-05,-3.100041704277514340e-03,2.434214335362322457e-02
1.826999999999999957e+01,8.110341217034809663e-06,-2.414995900999126512e-03,1.126670173020543619e-01
1.828000000000000114e+01,-9.539374859283028494e-06,-1.114947314264440673e-03,1.473427000448827573e-01
1.828999999999999915e+01,-1.286874406770342614e-05,4.490734725803611571e-04,1.654614573240775766e-01
1.830000000000000071e+01,-1.113873716221294598e-07,2.102397866635898234e-03,1.652034214870299333e-01
1.830999999999999872e+01,2.702977210179499323e-05,3.325834028047526710e-03,7.948381079529576176e-02
1.832000000000000028e+01,6.055925782457061986e-05,3.380063116507597831e-03,-6.863799310328144720e-02
1.833000000000000185e+01,8.825397099614782259e-05,2.158879517807842444e-03,-1.755987266366696442e-01
1.833999999999999986e+01,1.015603762441368355e-04,5.024015317899601339e-04,-1.556968705669068420e-01
1.835000000000000142e+01,1.007846917063071572e-04,-6.575384393558957865e-04,-7.629112366226434294e-02
