Period,Sae
1.1015505505505505,0.5619351737336306
1.1035515515515515,0.560916251832286
1.1055525525525525,0.5599010183376839
1.1075535535535534,0.558889453258451
1.1095545545545544,0.5578815367474255
1.1115555555555554,0.55687724910036
1.1135565565565564,0.5558765707546365
1.1155575575575574,0.5548794822879971
1.1175585585585583,0.5538859644172868
1.1195595595595595,0.5528959979972105
1.1215605605605605,0.5519095640191033
1.1235615615615615,0.5509266436097139
1.1255625625625625,0.5499472180300008
1.1275635635635635,0.5489712686739415
1.1295645645645644,0.5479987770673544
1.1315655655655654,0.5470297248667326
1.1335665665665664,0.5460640938580914
1.1355675675675674,0.5451018659558264
1.1375685685685684,0.5441430232015847
1.1395695695695696,0.5431875477631475
1.1415705705705705,0.5422354219333251
1.1435715715715715,0.5412866281288624
1.1455725725725725,0.5403411488893569
1.1475735735735735,0.5393989668761874
1.1495745745745745,0.5384600648714545
1.1515755755755754,0.537524425776931
1.1535765765765764,0.536592032613025
1.1555775775775774,0.5356628685177518
1.1575785785785784,0.5347369167457181
1.1595795795795796,0.5338141606671155
1.1615805805805806,0.5328945837667256
1.1635815815815815,0.531978169642934
1.1655825825825825,0.5310649020067554
1.1675835835835835,0.5301547646808686
1.1695845845845845,0.5292477415986615
1.1715855855855855,0.528343816803285
1.1735865865865864,0.5274429744467181
1.1755875875875874,0.5265451987888408
1.1775885885885884,0.5256504741965181
1.1795895895895896,0.5247587851426923
1.1815905905905906,0.5238701162054847
1.1835915915915916,0.5229844520673067
1.1855925925925925,0.5221017775139796
1.1875935935935935,0.5212220774338633
1.1895945945945945,0.5203453368169942
1.1915955955955955,0.5194715407542314
1.1935965965965964,0.5186006744364112
1.1955975975975974,0.5177327231535112
1.1975985985985984,0.5168676722938212
1.1995995995995994,0.5160055073431242
1.2016006006006006,0.5151462138838836
1.2036016016016016,0.5142897775944405
1.2056026026026025,0.5134361842482171
1.2076036036036035,0.5125854197129301
1.2096046046046045,0.5117374699498095
1.2116056056056055,0.5108923210128272
1.2136066066066065,0.5100499590479325
1.2156076076076074,0.5092103702922944
1.2176086086086084,0.5083735410735529
1.2196096096096094,0.507539457809076
1.2216106106106106,0.5067081070052254
1.2236116116116116,0.5058794752566288
1.2256126126126126,0.5050535492454592
1.2276136136136135,0.5042303157407212
1.2296146146146145,0.5034097615975448
1.2316156156156155,0.5025918737564858
1.2336166166166165,0.5017766392428329
1.2356176176176175,0.5009640451659212
1.2376186186186184,0.5001540787184534
1.2396196196196194,0.49934672717582657
1.2416206206206206,0.49854197789546584
1.2436216216216216,0.49773981831616465
1.2456226226226226,0.4969402359574309
1.2476236236236236,0.4961432184188399
1.2496246246246245,0.49534875337939327
1.2516256256256255,0.4945568285968838
1.2536266266266265,0.4937674319072673
1.2556276276276275,0.49298055122403883
1.2576286286286285,0.4921961745376167
1.2596296296296294,0.491414289914731
1.2616306306306306,0.4906348854978185
1.2636316316316316,0.48985794950442346
1.2656326326326326,0.48908347022660353
1.2676336336336336,0.48831143603034194
1.2696346346346346,0.48754183535496487
1.2716356356356355,0.4867746567125643
1.2736366366366365,0.4860098886874265
1.2756376376376375,0.4852475199354658
1.2776386386386385,0.4844875391836636
1.2796396396396394,0.4837299352295129
1.2816406406406404,0.4829746969404676
1.2836416416416416,0.48222181325339725
