elem_id,n1,n2,x_mid,y_mid,z_mid,x1,y1,z1,x2,y2,z2,length,orientation,element_type,N_max,V_max,M_max,sigma_axial,sigma_bending,sigma_combined,tau_shear,utilization,shear_utilization
1610,286,274,16000.0,4000.0,84000.0,16000.0,8000.0,81000.0,16000.0,0.0,87000.0,10000.0,y-direction,core_wall,0.0005118415207888859,0.006300984817613004,2.579316847077683,1.4217820021913499e-05,0.0716476901966023,0.07166190801662421,0.0002625410340672085,0.004777460534441614,0.00010501641362688341
1612,299,287,16000.0,12000.0,84000.0,16000.0,16000.0,81000.0,16000.0,8000.0,87000.0,10000.0,y-direction,core_wall,0.0005118414758106069,0.017223809660211784,2.579317145648764,1.4217818772516859e-05,0.07164769849024344,0.07166191630901596,0.0007176587358421577,0.0059718263590846634,0.0002870634943368631
1614,325,313,24000.0,4000.0,84000.0,24000.0,8000.0,81000.0,24000.0,0.0,87000.0,10000.0,y-direction,core_wall,0.0005118415232421656,0.006301221986037269,2.579316850180884,1.4217820090060156e-05,0.07164769028280232,0.07166190810289239,0.00026255091608488624,0.005971825675241032,0.00010502036643395449
1616,338,326,24000.0,12000.0,84000.0,24000.0,16000.0,81000.0,24000.0,8000.0,87000.0,10000.0,y-direction,core_wall,0.0005118414781302224,0.017222768998190745,2.579317163231756,1.4217818836950623e-05,0.07164769897865989,0.07166191679749684,0.0007176153749246144,0.004777461119833123,0.00028704614996984573
1618,325,287,20000.0,8000.0,84000.0,24000.0,8000.0,81000.0,16000.0,8000.0,87000.0,10000.0,x-direction,core_wall,8.407937922761034e-07,0.0005118387833902198,2.579309693733326,2.335538311878065e-08,0.07164749149259239,0.0716475148479755,2.1326615974592492e-05,0.004776500989865034,8.530646389836997e-06
1620,313,275,20000.0,0.0,90000.0,24000.0,0.0,87000.0,16000.0,0.0,93000.0,10000.0,x-direction,core_wall,0.009732103011748214,0.007299096677126213,2.572076987508095,0.00027033619477078374,0.07144658298633597,0.07171691918110674,0.0003041290282135922,0.004781127945407116,0.00012165161128543688
1622,339,301,20000.0,16000.0,90000.0,24000.0,16000.0,87000.0,16000.0,16000.0,93000.0,10000.0,x-direction,core_wall,0.009730257387126077,0.0072977124640934,2.5720769963130543,0.0002702849274201688,0.07144658323091818,0.07171686815833835,0.0003040713526705583,0.005976405679861529,0.00012162854106822331
1624,287,275,16000.0,4000.0,90000.0,16000.0,8000.0,87000.0,16000.0,0.0,93000.0,10000.0,y-direction,core_wall,0.0005091146024771858,0.006716625166206133,2.5720809613302817,1.414207229103294e-05,0.0714466933702856,0.07146083544257663,0.00027985938192525556,0.005955069620214719,0.00011194375277010223
1626,300,288,16000.0,12000.0,90000.0,16000.0,16000.0,87000.0,16000.0,8000.0,93000.0,10000.0,y-direction,core_wall,0.0005091148546838138,0.015697537883238508,2.5720839594259646,1.4142079296772607e-05,0.07144677665072124,0.07146091873001802,0.0006540640784682712,0.0047640612486678675,0.00026162563138730846
1628,326,314,24000.0,4000.0,90000.0,24000.0,8000.0,87000.0,24000.0,0.0,93000.0,10000.0,y-direction,core_wall,0.0005091146003779194,0.0067160699860786075,2.5720809460372283,1.4142072232719985e-05,0.07144669294547856,0.07146083501771128,0.000279836249419942,0.0047640556678474185,0.0001119344997679768
1630,339,327,24000.0,12000.0,90000.0,24000.0,16000.0,87000.0,24000.0,8000.0,93000.0,10000.0,y-direction,core_wall,0.0005091148526396862,0.015697368188275593,2.572083957641478,1.4142079239991285e-05,0.07144677660115216,0.07146091868039216,0.0006540570078448164,0.0059550765566993465,0.00026162280313792654
1632,326,288,20000.0,8000.0,90000.0,24000.0,8000.0,87000.0,16000.0,8000.0,93000.0,10000.0,x-direction,core_wall,4.386890285269582e-07,0.0005091169797202154,2.572094744810304,1.2185806347971061e-08,0.07144707624473066,0.07144708843053701,2.121320748834231e-05,0.0059539240358780846,8.485282995336923e-06
1634,314,276,20000.0,0.0,96000.0,24000.0,0.0,93000.0,16000.0,0.0,99000.0,10000.0,x-direction,core_wall,0.008473790546656552,0.006355359087459986,0.15021044042514625,0.00023538307074045977,0.0041725122340318405,0.0044078953047723005,0.0002648066286441661,0.00029385968698482004,0.00010592265145766644
1636,340,302,20000.0,16000.0,96000.0,24000.0,16000.0,93000.0,16000.0,16000.0,99000.0,10000.0,x-direction,core_wall,0.008472842378945846,0.006354647959546703,0.15021043308511148,0.00023535673274849574,0.004172512030141985,0.0044078687628904805,0.00026477699831444596,0.00036732239690754004,0.00010591079932577839
1638,288,276,16000.0,4000.0,96000.0,16000.0,8000.0,93000.0,16000.0,0.0,99000.0,10000.0,y-direction,core_wall,4.667856695323713e-08,0.00538795132106964,0.15020313671454305,1.2966268598121425e-09,0.004172309353181751,0.004172310649808611,0.000224497971711235,0.00027815404332057404,8.9799188684494e-05
1640,301,289,16000.0,12000.0,96000.0,16000.0,16000.0,93000.0,16000.0,8000.0,99000.0,10000.0,y-direction,core_wall,4.6558690564171834e-08,0.013308356062053339,0.1502020478722677,1.2932969601158843e-09,0.004172279107562992,0.004172280400859952,0.0005545148359188891,0.00034769003340499595,0.00022180593436755565
1642,327,315,24000.0,4000.0,96000.0,24000.0,8000.0,93000.0,24000.0,0.0,99000.0,10000.0,y-direction,core_wall,4.668153005199516e-08,0.005388346914173267,0.15020315415411756,1.2967091681109767e-09,0.004172309837614376,0.004172311134323544,0.00022451445475721947,0.00034769259452696203,8.980578190288779e-05
1644,340,328,24000.0,12000.0,96000.0,24000.0,16000.0,93000.0,24000.0,8000.0,99000.0,10000.0,y-direction,core_wall,4.656136466761885e-08,0.013308333521369488,0.15020205224665711,1.2933712407671902e-09,0.004172279229073809,0.0041722805224450495,0.0005545138967237287,0.00027815203482966995,0.00022180555868949147
1646,327,289,20000.0,8000.0,96000.0,24000.0,8000.0,93000.0,16000.0,8000.0,99000.0,10000.0,x-direction,core_wall,8.716670481190464e-08,6.537522401619341e-08,0.15019234194239933,2.42129735588624e-09,0.004172009498399982,0.004172011919697338,2.723967667341392e-09,0.0002781341279798225,1.0895870669365568e-09
1648,315,277,20000.0,0.0,102000.0,24000.0,0.0,99000.0,16000.0,0.0,105000.0,10000.0,x-direction,core_wall,0.006878250799344501,0.005158702963152581,2.576192222170091,0.00019106252220401393,0.07156089506028031,0.07175195758248432,0.00021494595679802422,0.0047834638388322874,8.597838271920969e-05
1650,341,303,20000.0,16000.0,102000.0,24000.0,16000.0,99000.0,16000.0,16000.0,105000.0,10000.0,x-direction,core_wall,0.006877704138966677,0.005158292957671288,2.5761922152804924,0.0001910473371935188,0.07156089486890256,0.07175194220609608,0.00021492887323630366,0.005979328517174674,8.597154929452147e-05
1652,289,277,16000.0,4000.0,102000.0,16000.0,8000.0,99000.0,16000.0,0.0,105000.0,10000.0,y-direction,core_wall,0.0005098596508143097,0.0057880942859910665,2.576190603192367,1.4162768078175268e-05,0.07156085008867687,0.07157501285675504,0.0002411705952496278,0.004771667523783669,9.646823809985111e-05
1654,302,290,16000.0,12000.0,102000.0,16000.0,16000.0,99000.0,16000.0,8000.0,105000.0,10000.0,y-direction,core_wall,0.0005098596498664357,0.012774311869686536,2.5761908138951495,1.4162768051845437e-05,0.07156085594153193,0.07157501870958377,0.0005322629945702724,0.0059645848924653145,0.00021290519782810898
1656,328,316,24000.0,4000.0,102000.0,24000.0,8000.0,99000.0,24000.0,0.0,105000.0,10000.0,y-direction,core_wall,0.000509859652251494,0.005788366573670084,2.5761906051284176,1.4162768118097055e-05,0.07156085014245604,0.07157501291057414,0.00024118194056958685,0.0059645844092145114,9.647277622783474e-05
1658,341,329,24000.0,12000.0,102000.0,24000.0,16000.0,99000.0,24000.0,8000.0,105000.0,10000.0,y-direction,core_wall,0.0005098596510898283,0.012773303617423615,2.5761908242242093,1.4162768085828565e-05,0.07156085622845026,0.0715750189965361,0.0005322209840593173,0.004771667933102406,0.00021288839362372693
1660,328,290,20000.0,8000.0,102000.0,24000.0,8000.0,99000.0,16000.0,8000.0,105000.0,10000.0,x-direction,core_wall,8.727541673348331e-07,0.0005098574448943736,2.5761840534873994,2.4243171314856476e-08,0.07156066815242777,0.07156069239559909,2.124406020393223e-05,0.004770712826373273,8.497624081572892e-06
1662,316,278,20000.0,0.0,108000.0,24000.0,0.0,105000.0,16000.0,0.0,111000.0,10000.0,x-direction,core_wall,0.005807082929780701,0.004355323978309379,2.5761960250183193,0.00016130785916057503,0.07156100069495332,0.07172230855411389,0.00018147183242955747,0.004781487236940926,7.258873297182298e-05
1664,342,304,20000.0,16000.0,108000.0,24000.0,16000.0,105000.0,16000.0,16000.0,111000.0,10000.0,x-direction,core_wall,0.005805488440091304,0.00435412811685313,2.576196030393364,0.000161263567780314,0.07156100084426012,0.07172226441204044,0.00018142200486888043,0.0059768553676700364,7.256880194755217e-05
1666,290,278,16000.0,4000.0,108000.0,16000.0,8000.0,105000.0,16000.0,0.0,111000.0,10000.0,y-direction,core_wall,0.0005098626977555782,0.006266326569595333,2.5761978165847217,1.4162852715432726e-05,0.07156105046068671,0.07157521331340215,0.00026109694039980555,0.005964601109450179,0.00010443877615992221
1668,303,291,16000.0,12000.0,108000.0,16000.0,16000.0,105000.0,16000.0,8000.0,111000.0,10000.0,y-direction,core_wall,0.0005098629740469725,0.011577388494701395,2.5762006167175344,1.416286039019368e-05,0.07156112824215374,0.07157529110254393,0.00048239118727922477,0.004771686073502928,0.0001929564749116899
1670,329,317,24000.0,4000.0,108000.0,24000.0,8000.0,105000.0,24000.0,0.0,111000.0,10000.0,y-direction,core_wall,0.0005098626966215082,0.00626570089322891,2.576197807887219,1.4162852683930785e-05,0.07156105021908941,0.07157521307177335,0.0002610708705512046,0.004771680871451556,0.00010442834822048184
1672,342,330,24000.0,12000.0,108000.0,24000.0,16000.0,105000.0,24000.0,8000.0,111000.0,10000.0,y-direction,core_wall,0.000509862972995278,0.011577282803438144,2.576200616090048,1.4162860360979945e-05,0.07156112822472355,0.07157529108508452,0.00048238678347658934,0.00596460759042371,0.00019295471339063575
1674,329,291,20000.0,8000.0,108000.0,24000.0,8000.0,105000.0,16000.0,8000.0,111000.0,10000.0,x-direction,core_wall,5.146307941555072e-07,0.0005098646134117129,2.5762082524455687,1.4295299837652978e-08,0.07156134034571024,0.07156135464101007,2.1244358892154702e-05,0.005963446220084173,8.497743556861881e-06
1676,317,279,20000.0,0.0,114000.0,24000.0,0.0,111000.0,16000.0,0.0,117000.0,10000.0,x-direction,core_wall,0.004825141358933158,0.0036188653261576497,0.1500873169866474,0.00013403170441480996,0.004169092138517984,0.004303123842932794,0.00015078605525656872,0.00028687492286218625,6.031442210262749e-05
1678,343,305,20000.0,16000.0,114000.0,24000.0,16000.0,111000.0,16000.0,16000.0,117000.0,10000.0,x-direction,core_wall,0.004824403792343115,0.003618312149602905,0.15008732221785007,0.00013401121645397542,0.004169092283829169,0.004303103500283144,0.00015076300623345437,0.00035859195835692866,6.030520249338175e-05
1680,291,279,16000.0,4000.0,114000.0,16000.0,8000.0,111000.0,16000.0,0.0,117000.0,10000.0,y-direction,core_wall,2.3807706345674307e-08,0.0051432588779711744,0.15008978794286504,6.613251762687308e-10,0.004169160776190696,0.004169161437515872,0.00021430245324879893,0.0003474301197929893,8.572098129951957e-05
1682,304,292,16000.0,12000.0,114000.0,16000.0,16000.0,111000.0,16000.0,8000.0,117000.0,10000.0,y-direction,core_wall,2.385568357543e-08,0.009686435425840337,0.15008946981720314,6.626578770952778e-10,0.004169151939366754,0.004169152602024631,0.00040360147607668075,0.0002779435068016421,0.0001614405904306723
1684,330,318,24000.0,4000.0,114000.0,24000.0,8000.0,111000.0,24000.0,0.0,117000.0,10000.0,y-direction,core_wall,2.3805707601162742e-08,0.005143608326559236,0.15008978306073914,6.612696555878539e-10,0.004169160640576087,0.004169161301845742,0.00021431701360663486,0.00027794408678971617,8.572680544265395e-05
1686,343,331,24000.0,12000.0,114000.0,24000.0,16000.0,111000.0,24000.0,8000.0,117000.0,10000.0,y-direction,core_wall,2.3853880518975857e-08,0.00968644026022873,0.1500894589569449,6.626077921937738e-10,0.0041691516376929135,0.004169152300300706,0.0004036016775095304,0.0003474293583583922,0.00016144067100381216
1688,330,292,20000.0,8000.0,114000.0,24000.0,8000.0,111000.0,16000.0,8000.0,117000.0,10000.0,x-direction,core_wall,8.556147232684512e-08,6.417146705312319e-08,0.15009400630081488,2.3767075646345867e-09,0.004169277952800413,0.004169280329507977,2.673811127213466e-09,0.0002779520219671985,1.0695244508853864e-09
1690,318,280,20000.0,0.0,120000.0,24000.0,0.0,117000.0,16000.0,0.0,123000.0,10000.0,x-direction,core_wall,0.0036938116530343687,0.0027703669322364606,2.571323712004183,0.00010260587925095469,0.07142565866678287,0.07152826454603382,0.00011543195550985251,0.004768550969735589,4.617278220394101e-05
1692,344,306,20000.0,16000.0,120000.0,24000.0,16000.0,117000.0,16000.0,16000.0,123000.0,10000.0,x-direction,core_wall,0.003693395329198087,0.0027700546792621926,2.5713237090193974,0.00010259431469994686,0.07142565858387215,0.07152825289857209,0.00011541894496925802,0.005960687741547674,4.616757798770321e-05
1694,292,280,16000.0,4000.0,120000.0,16000.0,8000.0,117000.0,16000.0,0.0,123000.0,10000.0,y-direction,core_wall,0.0005089627644264181,0.0056288684284112375,2.5713220183421415,1.4137854567400502e-05,0.07142561162061505,0.07143974947518245,0.00023453618451713487,0.004762649965012163,9.381447380685395e-05
1696,305,293,16000.0,12000.0,120000.0,16000.0,16000.0,117000.0,16000.0,8000.0,123000.0,10000.0,y-direction,core_wall,0.0005089627537433956,0.009410011547452865,2.571322258465987,1.4137854270649876e-05,0.07142561829072187,0.07143975614499253,0.00039208381447720274,0.005953313012082711,0.0001568335257908811
1698,331,319,24000.0,4000.0,120000.0,24000.0,8000.0,117000.0,24000.0,0.0,123000.0,10000.0,y-direction,core_wall,0.0005089627649881102,0.005629070990151294,2.571322018846502,1.4137854583003062e-05,0.07142561163462506,0.07143974948920806,0.00023454462458963725,0.005953312457434005,9.38178498358549e-05
1700,344,332,24000.0,12000.0,120000.0,24000.0,16000.0,117000.0,24000.0,8000.0,123000.0,10000.0,y-direction,core_wall,0.000508962754265347,0.009409114297850374,2.5713222636311053,1.4137854285148527e-05,0.07142561843419737,0.07143975628848252,0.00039204642907709894,0.004762650419232168,0.0001568185716308396
1702,331,293,20000.0,8000.0,120000.0,24000.0,8000.0,117000.0,16000.0,8000.0,123000.0,10000.0,x-direction,core_wall,7.719010166003095e-07,0.0005089609461383124,2.5713158947076695,2.144169490556415e-08,0.07142544151965748,0.07142546296135238,2.1206706089096348e-05,0.004761697530756825,8.482682435638538e-06
1704,319,281,20000.0,0.0,126000.0,24000.0,0.0,123000.0,16000.0,0.0,129000.0,10000.0,x-direction,core_wall,0.0030844375369332316,0.002313333539591592,2.576131541778537,8.567882047036754e-05,0.07155920949384825,0.07164488831431862,9.6388897482983e-05,0.004776325887621241,3.8555558993193204e-05
1706,345,307,20000.0,16000.0,126000.0,24000.0,16000.0,123000.0,16000.0,16000.0,129000.0,10000.0,x-direction,core_wall,0.003083124659595048,0.002312348888715376,2.576131545714138,8.564235165541799e-05,0.0715592096031705,0.07164485195482592,9.634787036314067e-05,0.0059704043295688266,3.853914814525627e-05
1708,293,281,16000.0,4000.0,126000.0,16000.0,8000.0,123000.0,16000.0,0.0,129000.0,10000.0,y-direction,core_wall,0.0005107757195429051,0.0058096271858116295,2.576131252535109,1.4188214431747363e-05,0.07155920145930858,0.07157338967374033,0.00024206779940881792,0.00596444913947836,9.682711976352717e-05
1710,306,294,16000.0,12000.0,126000.0,16000.0,16000.0,123000.0,16000.0,8000.0,129000.0,10000.0,y-direction,core_wall,0.0005107760436791152,0.008143270255063282,2.5761341530811057,1.4188223435530979e-05,0.07155928203003072,0.07157347025346625,0.0003393029272943034,0.004771564683564417,0.00013572117091772135
1712,332,320,24000.0,4000.0,126000.0,24000.0,8000.0,123000.0,24000.0,0.0,129000.0,10000.0,y-direction,core_wall,0.0005107757191138579,0.0058091114638564876,2.576131248394121,1.4188214419829386e-05,0.07155920134428113,0.07157338955870096,0.00024204631099402032,0.004771559303913398,9.681852439760813e-05
1714,345,333,24000.0,12000.0,126000.0,24000.0,16000.0,123000.0,24000.0,8000.0,129000.0,10000.0,y-direction,core_wall,0.0005107760432325986,0.008143232097717348,2.5761341529603183,1.4188223423127738e-05,0.07155928202667551,0.07157347025009864,0.00033930133740488953,0.005964455854174887,0.00013572053496195582
1716,332,294,20000.0,8000.0,126000.0,24000.0,8000.0,123000.0,16000.0,8000.0,129000.0,10000.0,x-direction,core_wall,4.119337561011551e-07,0.000510777228721918,2.5761390024957254,1.1442604336143197e-08,0.07155941673599236,0.0715594281785967,2.1282384530079918e-05,0.005963285681549725,8.512953812031966e-06
1718,320,282,20000.0,0.0,132000.0,24000.0,0.0,129000.0,16000.0,0.0,135000.0,10000.0,x-direction,core_wall,0.0024110405540801343,0.0018082840243379345,0.19412232890294262,6.697334872444817e-05,0.005392286913970629,0.005459260262695077,7.534516768074726e-05,0.00036395068417967183,3.0138067072298906e-05
1720,346,308,20000.0,16000.0,132000.0,24000.0,16000.0,129000.0,16000.0,16000.0,135000.0,10000.0,x-direction,core_wall,0.002410391199874482,0.0018077970047284972,0.19412232932691628,6.69553111076245e-05,0.005392286925747674,0.005459242236855299,7.532487519702072e-05,0.0004549368530712749,3.0129950078808285e-05
1722,294,282,16000.0,4000.0,132000.0,16000.0,8000.0,129000.0,16000.0,0.0,135000.0,10000.0,y-direction,core_wall,1.4777899667790259e-05,0.004248309581675615,0.19411874781223026,4.104972129941739e-07,0.005392187439228618,0.0053925979364416125,0.00017701289923648396,0.00035950652909610747,7.080515969459358e-05
1724,307,295,16000.0,12000.0,132000.0,16000.0,16000.0,129000.0,16000.0,8000.0,135000.0,10000.0,y-direction,core_wall,1.4777845023348413e-05,0.006004789287315551,0.19411832174360644,4.104956950930115e-07,0.005392175603989068,0.005392586099684161,0.00025019955363814796,0.00044938217497368004,0.00010007982145525919
1726,333,321,24000.0,4000.0,132000.0,24000.0,8000.0,129000.0,24000.0,0.0,135000.0,10000.0,y-direction,core_wall,1.4777901054353232e-05,0.004248416467197738,0.1941187549418146,4.10497251509812e-07,0.005392187637272628,0.005392598134524138,0.00017701735279990573,0.0004493831778770115,7.080694111996229e-05
1728,346,334,24000.0,12000.0,132000.0,24000.0,16000.0,129000.0,24000.0,8000.0,135000.0,10000.0,y-direction,core_wall,1.4777846121096647e-05,0.006004947033464029,0.19411832422670589,4.10495725586018e-07,0.005392175672964052,0.005392586168689637,0.00025020612639433456,0.00035950574457930916,0.00010008245055773382
1730,333,295,20000.0,8000.0,132000.0,24000.0,8000.0,129000.0,16000.0,8000.0,135000.0,10000.0,x-direction,core_wall,2.039248414395027e-07,1.4776839362437133e-05,0.19411397864614072,5.664578928875076e-09,0.005392054962392797,0.005392060626971726,6.157016401015472e-07,0.00044933838558097717,2.462806560406189e-07
1732,321,283,20000.0,0.0,138000.0,24000.0,0.0,135000.0,16000.0,0.0,141000.0,10000.0,x-direction,core_wall,0.0013272786803382218,0.0009954618903814793,2.0569482277207163,3.6868852231617274e-05,0.057137450770019894,0.05717431962225151,4.1477578765894974e-05,0.0038116213081501008,1.659103150635799e-05
1734,347,309,20000.0,16000.0,138000.0,24000.0,16000.0,135000.0,16000.0,16000.0,141000.0,10000.0,x-direction,core_wall,0.001327400174895467,0.0009955530098892278,2.056948225667425,3.6872227080429644e-05,0.05713745071298403,0.05717432294006446,4.1481375412051155e-05,0.004764526911672039,1.6592550164820463e-05
1736,295,283,16000.0,4000.0,138000.0,16000.0,8000.0,135000.0,16000.0,0.0,141000.0,10000.0,y-direction,core_wall,0.00040622966574285774,0.004222878384707431,2.0569465442887243,1.1284157381746049e-05,0.057137404008020115,0.05714868816540186,0.0001759532660294763,0.003809912544360124,7.038130641179052e-05
1738,308,296,16000.0,12000.0,138000.0,16000.0,16000.0,135000.0,16000.0,8000.0,141000.0,10000.0,y-direction,core_wall,0.0004062295851103941,0.005701779555068353,2.056946115034838,1.1284155141955391e-05,0.057137392084301054,0.05714867623944301,0.00023757414812784804,0.004762389686620251,9.502965925113922e-05
1740,334,322,24000.0,4000.0,138000.0,24000.0,8000.0,135000.0,24000.0,0.0,141000.0,10000.0,y-direction,core_wall,0.00040622966622998224,0.004223331288791315,2.0569465466052446,1.1284157395277285e-05,0.057137404072367906,0.057148688229763184,0.00017597213703297147,0.004762390685813599,7.038885481318858e-05
1742,347,335,24000.0,12000.0,138000.0,24000.0,16000.0,135000.0,24000.0,8000.0,141000.0,10000.0,y-direction,core_wall,0.0004062295852419709,0.005700916628580539,2.056946117363892,1.1284155145610303e-05,0.057137392148997,0.05714867630414261,0.00023753819285752243,0.0038099117536095073,9.501527714300898e-05
1744,334,296,20000.0,8000.0,138000.0,24000.0,8000.0,135000.0,16000.0,8000.0,141000.0,10000.0,x-direction,core_wall,9.393239994726704e-07,0.00040622841830294406,2.0569419939882683,2.609233331868529e-08,0.057137277610785235,0.05713730370311856,1.6926184095956002e-05,0.003809153580207904,6.770473638382401e-06
1746,322,284,20000.0,0.0,144000.0,24000.0,0.0,141000.0,16000.0,0.0,147000.0,10000.0,x-direction,core_wall,0.0006492817309945963,0.00048696307970016577,2.1304737601093806,1.8035603638738786e-05,0.05917982666970502,0.059197862273343754,2.029012832084024e-05,0.00394652415155625,8.116051328336097e-06
1748,348,310,20000.0,16000.0,144000.0,24000.0,16000.0,141000.0,16000.0,16000.0,147000.0,10000.0,x-direction,core_wall,0.0006485416695652075,0.00048640802546034577,2.130473763112932,1.801504637681132e-05,0.059179826753136995,0.0591978417995138,2.026700106084774e-05,0.004933153483292817,8.106800424339097e-06
1750,296,284,16000.0,4000.0,144000.0,16000.0,8000.0,141000.0,16000.0,0.0,147000.0,10000.0,y-direction,core_wall,0.0002153256871482918,0.004638962987975805,2.1304733445050887,5.981269087452549e-06,0.05917981512514135,0.05918579639422881,0.0001932901244989919,0.003945719759615254,7.731604979959675e-05
1752,309,297,16000.0,12000.0,144000.0,16000.0,16000.0,141000.0,16000.0,8000.0,147000.0,10000.0,y-direction,core_wall,0.00021532530930029088,0.004996363521080038,2.130472293609609,5.9812585916747465e-06,0.05917978593360026,0.059185767192191936,0.00020818181337833492,0.004932147266015994,8.327272535133397e-05
1754,335,323,24000.0,4000.0,144000.0,24000.0,8000.0,141000.0,24000.0,0.0,147000.0,10000.0,y-direction,core_wall,0.00021532568688930375,0.004638259494505052,2.130473343774034,5.981269080258438e-06,0.059179815104834284,0.059185796373914544,0.00019326081227104383,0.004932149697826212,7.730432490841753e-05
1756,348,336,24000.0,12000.0,144000.0,24000.0,16000.0,141000.0,24000.0,8000.0,147000.0,10000.0,y-direction,core_wall,0.00021532530926692158,0.004995651877019942,2.1304722938916916,5.981258590747821e-06,0.05917978594143588,0.05918576720002663,0.00020815216154249758,0.003945717813335108,8.326086461699904e-05
1758,335,297,20000.0,8000.0,144000.0,24000.0,8000.0,141000.0,16000.0,8000.0,147000.0,10000.0,x-direction,core_wall,5.509099783710274e-08,0.00021532421467784974,2.1304670382892037,1.530305495475076e-09,0.059179639952477874,0.05917964148278337,8.97184227824374e-06,0.0039453094321855574,3.5887369112974956e-06
1760,323,285,20000.0,0.0,150000.0,24000.0,0.0,147000.0,16000.0,0.0,153000.0,10000.0,x-direction,core_wall,0.0011846329162504355,0.0008884748498914205,3.510620243822768,3.290646989584543e-05,0.0975172289950769,0.09755013546497274,3.701978541214252e-05,0.006503342364331516,1.4807914164857009e-05
1762,349,311,20000.0,16000.0,150000.0,24000.0,16000.0,147000.0,16000.0,16000.0,153000.0,10000.0,x-direction,core_wall,0.0011840146308532051,0.0008880111503040347,3.5106202558831385,3.288929530147792e-05,0.09751722933008719,0.09755011862538866,3.7000464596001446e-05,0.008129176552115721,1.4800185838400579e-05
1764,297,285,16000.0,4000.0,150000.0,16000.0,8000.0,147000.0,16000.0,0.0,153000.0,10000.0,y-direction,core_wall,0.000735516779459819,0.0031679688925814894,3.5106156814069442,2.043102165166164e-05,0.097517102261304,0.09753753328295567,0.00013199870385756206,0.008128127773579638,5.279948154302482e-05
1766,310,298,16000.0,12000.0,150000.0,16000.0,16000.0,147000.0,16000.0,8000.0,153000.0,10000.0,y-direction,core_wall,0.000735516812258123,0.002363991843196413,3.510618168261409,2.043102256272564e-05,0.09751717134059469,0.09753760236315742,9.849966013318388e-05,0.006502506824210495,3.939986405327355e-05
1768,336,324,24000.0,4000.0,150000.0,24000.0,8000.0,147000.0,24000.0,0.0,153000.0,10000.0,y-direction,core_wall,0.0007355167808607382,0.0031675369913523295,3.510615684008302,2.043102169057606e-05,0.09751710233356395,0.09753753335525453,0.00013198070797301373,0.006502502223683635,5.279228318920549e-05
1770,349,337,24000.0,12000.0,150000.0,24000.0,16000.0,147000.0,24000.0,8000.0,153000.0,10000.0,y-direction,core_wall,0.0007355168133379211,0.0023643015288408987,3.5106181711565347,2.043102259272003e-05,0.09751717142101485,0.09753760244360757,9.851256370170411e-05,0.008128133536967298,3.9405025480681644e-05
1772,336,298,20000.0,8000.0,150000.0,24000.0,8000.0,147000.0,16000.0,8000.0,153000.0,10000.0,x-direction,core_wall,5.08181540118014e-07,0.0007355168363888859,3.51061768969993,1.4116153892167056e-08,0.09751715804722026,0.09751717216337416,3.064653484953691e-05,0.008126431013614514,1.2258613939814765e-05
1773,0,52,4000.0,4000.0,0.0,0.0,0.0,0.0,8000.0,8000.0,0.0,11313.70849898476,y-direction,brace_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,39,13,4000.0,4000.0,0.0,8000.0,0.0,0.0,0.0,8000.0,0.0,11313.70849898476,y-direction,brace_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,13,65,4000.0,12000.0,0.0,0.0,8000.0,0.0,8000.0,16000.0,0.0,11313.70849898476,y-direction,brace_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,52,26,4000.0,12000.0,0.0,8000.0,8000.0,0.0,0.0,16000.0,0.0,11313.70849898476,y-direction,brace_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,39,91,12000.0,4000.0,0.0,8000.0,0.0,0.0,16000.0,8000.0,0.0,11313.70849898476,y-direction,brace_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1778,78,52,12000.0,4000.0,0.0,16000.0,0.0,0.0,8000.0,8000.0,0.0,11313.70849898476,y-direction,brace_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,52,104,12000.0,12000.0,0.0,8000.0,8000.0,0.0,16000.0,16000.0,0.0,11313.70849898476,y-direction,brace_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1780,91,65,12000.0,12000.0,0.0,16000.0,8000.0,0.0,8000.0,16000.0,0.0,11313.70849898476,y-direction,brace_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1781,78,130,20000.0,4000.0,0.0,16000.0,0.0,0.0,24000.0,8000.0,0.0,11313.70849898476,y-direction,brace_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,117,91,20000.0,4000.0,0.0,24000.0,0.0,0.0,16000.0,8000.0,0.0,11313.70849898476,y-direction,brace_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,91,143,20000.0,12000.0,0.0,16000.0,8000.0,0.0,24000.0,16000.0,0.0,11313.70849898476,y-direction,brace_floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
